#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Zea mays subsp. mays","Eukaryota;Plants;Land Plants","","SAMN04479043","PRJNA311133","GCA_001644905.2"," Chromosome",2133.88,46.7493,"chromosome 1:CM004348.2; chromosome 2:CM004349.2; chromosome 3:CM004350.2; chromosome 4:CM004351.2; chromosome 5:CM004352.2; chromosome 6:CM004353.2; chromosome 7:CM004354.2; chromosome 8:CM004355.2; chromosome 9:CM004356.2; chromosome 10:CM004357.2","LWRW02",191,0,"2016-05-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/644/905/GCA_001644905.2_Zm-W22-REFERENCE-NRGENE-2.0",
"Zea mays subsp. mays","Eukaryota;Plants;Land Plants","","SAMN07427883","PRJNA396542","GCA_002682915.2"," Chromosome",2197.97,46.7406,"chromosome 1:CM008382.1; chromosome 2:CM008383.1; chromosome 3:CM008384.1; chromosome 4:CM008385.1; chromosome 5:CM008386.1; chromosome 6:CM008387.1; chromosome 7:CM008388.1; chromosome 8:CM008389.1; chromosome 9:CM008390.1; chromosome 10:CM008391.1","NWUM01",3538,0,"2017-10-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/682/915/GCA_002682915.2_Zm_CML247_REFERENCE_PANZEA.1.2",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01123","SAMN17861232","PRJNA725610","GCA_018469665.1","Scaffold",3012.82,40.9,,"JAGYYY01",340,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/665/GCA_018469665.1_HG01123.pri.mat.f1_v2.1",
"Drosophila melanogaster","Eukaryota;Animals;Insects","cross ES_Cor_15_25_1","SAMN15423291","PRJNA559813","GCA_020142025.1"," Chromosome",142.125,41.958,"chromosome X:CM034907.1; chromosome 2L:CM034908.1; chromosome 2R:CM034909.1; chromosome 3L:CM034910.1; chromosome 3R:CM034911.1; chromosome 4:CM034912.1; chromosome Y:CM034913.1","JAEMNO01",12,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/142/025/GCA_020142025.1_ASM2014202v1",
"Heliconius melpomene amaryllis","Eukaryota;Animals;Insects","","SAMEA1094479","PRJEB8011","GCA_001486145.1","Scaffold",39.4955,31.9,,"FARE01",104829,0,"2015-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/486/145/GCA_001486145.1_Heliconius_melpomene_amaryllis.09-333",
"Petrochromis sp. 'orthognathus ikola' AB-2019","Eukaryota;Animals;Other Animals","LFA8","SAMN12124070","PRJNA550295","GCA_015052525.1","Scaffold",681.484,40.3,,"VOQP01",62676,0,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/052/525/GCA_015052525.1_LFA8.scf",
"Petrochromis sp. 'macrognathus rainbow' AB-2019","Eukaryota;Animals;Other Animals","LGB8","SAMN12124086","PRJNA550295","GCA_015112775.1","Scaffold",681.967,40.3,,"VUXI01",61901,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/112/775/GCA_015112775.1_LGB8.scf",
"Heliconius melpomene amaryllis","Eukaryota;Animals;Insects","","SAMEA1094482","PRJEB8011","GCA_001485805.1","Scaffold",18.5734,31.4,,"FARF01",46387,0,"2015-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/485/805/GCA_001485805.1_Heliconius_melpomene_amaryllis.09-75",
"Drosophila melanogaster","Eukaryota;Animals;Insects","RAL-426","SAMN15423303","PRJNA559813","GCA_020141625.1"," Chromosome",137.009,42.038,"chromosome X:CM034767.1; chromosome 2L:CM034768.1; chromosome 2R:CM034769.1; chromosome 3L:CM034770.1; chromosome 3R:CM034771.1; chromosome 4:CM034772.1; chromosome Y:CM034773.1","JAEMMV01",17,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/141/625/GCA_020141625.1_ASM2014162v1",
"Zea mays subsp. mays","Eukaryota;Plants;Land Plants","","SAMN07206248","PRJNA389728","GCA_002237485.1"," Chromosome",2155.82,46.6177,"chromosome 1:CM008142.1; chromosome 2:CM008143.1; chromosome 3:CM008144.1; chromosome 4:CM008145.1; chromosome 5:CM008146.1; chromosome 6:CM008147.1; chromosome 7:CM008148.1; chromosome 8:CM008149.1; chromosome 9:CM008150.1; chromosome 10:CM008151.1","NKIA01",43301,0,"2017-07-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/237/485/GCA_002237485.1_Zm-PH207-REFERENCE_NS-UIUC_UMN-1.1",
"Oryza sativa Indica Group","Eukaryota;Plants;Land Plants","","SAMN04275185","PRJNA305605","GCA_001611195.1","Scaffold",351.225,43.1,,"LQHG01",39669,0,"2016-04-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/195/GCA_001611195.1_ASM161119v1",
"Oryza sativa Indica Group","Eukaryota;Plants;Land Plants","","SAMN04275184","PRJNA305606","GCA_001611255.1","Scaffold",331.819,42,,"LQHF01",75421,0,"2016-04-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/255/GCA_001611255.1_ASM161125v1",
"Zea mays subsp. mays","Eukaryota;Plants;Land Plants","","SAMN04216913","PRJNA299869","GCA_002813505.1","Scaffold",2041.55,45.6,,"LMUZ01",48268,0,"2017-12-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/505/GCA_002813505.1_ASM281350v1",
"Homo sapiens","Eukaryota;Animals;Mammals","HG00735","SAMN17861655","PRJNA726278","GCA_018472715.1","Scaffold",3033.54,40.8,,"JAHBCH01",299,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/472/715/GCA_018472715.1_HG00735.alt.pat.f1_v2",
"Drosophila melanogaster","Eukaryota;Animals;Insects","RAL-59","SAMN15423300","PRJNA559813","GCA_020141745.1"," Chromosome",143.472,41.9513,"chromosome X:CM034802.1; chromosome 2L:CM034803.1; chromosome 2R:CM034804.1; chromosome 3L:CM034805.1; chromosome 3R:CM034806.1; chromosome 4:CM034807.1; chromosome Y:CM034808.1","JAEMNA01",38,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/141/745/GCA_020141745.1_ASM2014174v1",
"Heliconius melpomene amaryllis","Eukaryota;Animals;Insects","","SAMEA1094488","PRJEB8011","GCA_001485945.1","Scaffold",44.095,31.3,,"FARD01",116151,0,"2015-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/485/945/GCA_001485945.1_Heliconius_melpomene_amaryllis.09-332",
"Tropheus sp. 'murago' AB-2019","Eukaryota;Animals;Other Animals","LHD9","SAMN12124101","PRJNA550295","GCA_015113295.1","Scaffold",681.802,40.3,,"VUXX01",60721,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/113/295/GCA_015113295.1_LHD9.scf",
"Neolamprologus sp. 'kombe' AB-2019","Eukaryota;Animals;Other Animals","ILE6","SAMN12123659","PRJNA550295","GCA_015102855.1","Scaffold",677.961,40.3,,"VVBP01",72675,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/102/855/GCA_015102855.1_ILE6.scf",
"Heliconius melpomene aglaope","Eukaryota;Animals;Insects","","SAMEA1094472","PRJEB8011","GCA_001486005.1","Scaffold",19.6328,32.4,,"FAQN01",49473,0,"2015-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/486/005/GCA_001486005.1_Heliconius_melpomene_aglaope.09-357",
"Drosophila melanogaster","Eukaryota;Animals;Insects","cross ES_Cor_15_23_1","SAMN15423290","PRJNA559813","GCA_020142055.1"," Chromosome",138.296,42.0194,"chromosome X:CM034914.1; chromosome 2L:CM034915.1; chromosome 2R:CM034916.1; chromosome 3L:CM034917.1; chromosome 3R:CM034918.1; chromosome 4:CM034919.1; chromosome Y:CM034920.1","JAEMNP01",20,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/142/055/GCA_020142055.1_ASM2014205v1",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01978","SAMN17861662","PRJNA726175","GCA_018472845.1","Scaffold",3055.07,40.8,,"JAGYVS01",286,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/472/845/GCA_018472845.1_HG01978.alt.pat.f1_v2",
"Zea mays subsp. mexicana","Eukaryota;Plants;Land Plants","","SAMN04216961","PRJNA299874","GCA_002813485.1","Scaffold",1204.28,44,,"LMVA01",107418,0,"2017-12-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/485/GCA_002813485.1_ASM281348v1",
"Oryza sativa Indica Group","Eukaryota;Plants;Land Plants","","SAMN04275173","PRJNA305604","GCA_001611235.1","Scaffold",352.227,41.8,,"LQHE01",116212,0,"2016-04-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/235/GCA_001611235.1_ASM161123v1",
"Oryza sativa Indica Group","Eukaryota;Plants;Land Plants","","SAMN11445093","PRJNA533186","GCA_006992885.1","Scaffold",281.326,42.2,,"SWLY01",91264,0,"2019-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/992/885/GCA_006992885.1_ASM699288v1",
"Zea mays","Eukaryota;Plants;Land Plants","","SAMN14939514","PRJNA633287","GCA_017315365.1"," Chromosome",121.199,44.2914,"chromosome B:CM029874.1","JACETY01",308,0,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/315/365/GCA_017315365.1_Zm-B73_B-CHROMOSOME-MBSC-1.0",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01358","SAMN17861234","PRJNA725611","GCA_018469965.1","Scaffold",2932.54,40.9,,"JAGYZB01",441,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/965/GCA_018469965.1_HG01358.alt.pat.f1_v2.1",
"Drosophila melanogaster","Eukaryota;Animals;Insects","RAL-91","SAMN15423301","PRJNA559813","GCA_020141705.1"," Chromosome",144.756,41.9538,"chromosome X:CM034795.1; chromosome 2L:CM034796.1; chromosome 2R:CM034797.1; chromosome 3L:CM034798.1; chromosome 3R:CM034799.1; chromosome 4:CM034800.1; chromosome Y:CM034801.1","JAEMMZ01",49,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/141/705/GCA_020141705.1_ASM2014170v1",
"Heliconius melpomene aglaope","Eukaryota;Animals;Insects","","SAMEA1094478","PRJEB8011","GCA_001486045.1","Scaffold",40.3819,31.1,,"FAQQ01",105664,0,"2015-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/486/045/GCA_001486045.1_Heliconius_melpomene_aglaope.09-268",
"Lepidiolamprologus sp. 'meeli kipili' AB-2019","Eukaryota;Animals;Other Animals","LHA5","SAMN12124096","PRJNA550295","GCA_015113235.1","Scaffold",686.267,40.4,,"VUXS01",75869,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/113/235/GCA_015113235.1_LHA5.scf",
"Cyprichromis sp. 'kibishi' AB-2019","Eukaryota;Animals;Other Animals","Bel16","SAMN12123626","PRJNA550295","GCA_015103475.1","Scaffold",661.094,40.4,,"VVAL01",75835,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/103/475/GCA_015103475.1_Bel16.scf",
"Drosophila melanogaster","Eukaryota;Animals;Insects","RAL-176","SAMN15423302","PRJNA559813","GCA_020141665.1"," Chromosome",143.999,41.9528,"chromosome X:CM034788.1; chromosome 2L:CM034789.1; chromosome 2R:CM034790.1; chromosome 3L:CM034791.1; chromosome 3R:CM034792.1; chromosome 4:CM034793.1; chromosome Y:CM034794.1","JAEMMY01",39,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/141/665/GCA_020141665.1_ASM2014166v1",
"Homo sapiens","Eukaryota;Animals;Mammals","HG02622","SAMN17861664","PRJNA725854","GCA_018469925.1","Scaffold",3043.43,40.8,,"JAHAOO01",270,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/925/GCA_018469925.1_HG02622.alt.pat.f1_v2",
"Zea mays","Eukaryota;Plants;Land Plants","","SAMN02981271","PRJNA51041","GCA_000223545.1","Scaffold",177.051,45.9,,"AECO01",196697,0,"2011-08-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/545/GCA_000223545.1_ZeaMays_PT_EDMX2233_1.0",
"Oryza sativa Japonica Group","Eukaryota;Plants;Land Plants","","","PRJNA13141","GCA_004295705.1"," Chromosome",43.3424,43.8,"chromosome 1:BA000010.8",,1,7192,"2003-11-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/295/705/GCA_004295705.1_ASM429570v1",
"Homo sapiens","Eukaryota;Animals;Mammals","HG00741","SAMN17861656","PRJNA726224","GCA_018471105.1","Scaffold",3029.88,40.9,,"JAHALY01",289,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/471/105/GCA_018471105.1_HG00741.alt.pat.f1_v2",
"Drosophila melanogaster","Eukaryota;Animals;Insects","14021-0231.36","SAMN16729610","PRJNA675888","GCA_018904365.1","Scaffold",144.706,41.7,,"JAEIGS01",290,0,"2021-06-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/904/365/GCA_018904365.1_ASM1890436v1",
"Chalinochromis sp. 'ndobhoi' AB-2019","Eukaryota;Animals;Other Animals","KEF1","SAMN12123994","PRJNA550295","GCA_015109345.1","Scaffold",686.954,40.4,,"VUTX01",78243,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/345/GCA_015109345.1_KEF1.scf",
"Petrochromis sp. 'kipili brown' AB-2019","Eukaryota;Animals;Other Animals","LDE4","SAMN12124052","PRJNA550295","GCA_015111315.1","Scaffold",674.293,40.3,,"VUWC01",63506,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/111/315/GCA_015111315.1_LDE4.scf",
"Drosophila melanogaster","Eukaryota;Animals;Insects","dmgoth63","SAMEA12280228","PRJEB50024","GCA_927720205.1","Scaffold",134.572,41.9,,"CAKMKX01",96,0,"2022-01-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/720/205/GCA_927720205.1_dmgoth63_genome_assembly",
"Tropheus sp. 'lunatus' AB-2019","Eukaryota;Animals;Other Animals","KED6","SAMN12123991","PRJNA550295","GCA_015109455.1","Scaffold",677.263,40.3,,"VUTV01",62265,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/455/GCA_015109455.1_KED6.scf",
"Julidochromis sp. 'regani south' AB-2019","Eukaryota;Animals;Other Animals","IRB8","SAMN12123716","PRJNA550295","GCA_015105035.1","Scaffold",671.745,40.3,,"VVDS01",73433,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/105/035/GCA_015105035.1_IRB8.scf",
"Drosophila melanogaster","Eukaryota;Animals;Insects","dmgoth101","SAMEA12280227","PRJEB50024","GCA_927717585.1","Scaffold",130.593,42.1,,"CAKMKQ01",110,0,"2022-01-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/717/585/GCA_927717585.1_dmgoth101_genome_assembly",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01258","SAMN17861233","PRJNA725605","GCA_018469675.1","Scaffold",2915.18,40.8,,"JAGYYV01",324,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/675/GCA_018469675.1_HG01258.alt.pat.f1_v2",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01358","SAMN17861234","PRJNA725612","GCA_018469865.1","Scaffold",3029.59,40.8,,"JAGYZA01",334,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/865/GCA_018469865.1_HG01358.pri.mat.f1_v2.1",
"Altolamprologus sp. 'compressiceps shell' AB-2019","Eukaryota;Animals;Other Animals","IRH2","SAMN12123725","PRJNA550295","GCA_015104895.1","Scaffold",651.033,40.3,,"VVEA01",89027,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/104/895/GCA_015104895.1_IRH2.scf",
"Paedocypris sp. Pulau Singkep","Eukaryota;Animals;Other Animals","IMCB_SINMMF_001","SAMN15089894","PRJNA636913","GCA_017309765.1","Scaffold",402.725,39.5,,"JABUMV01",2824,0,"2021-03-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/309/765/GCA_017309765.1_IMCB_Psing_M_1.0",
"Drosophila melanogaster","Eukaryota;Animals;Insects","dmsj23","SAMEA12280229","PRJEB50024","GCA_927718715.1","Scaffold",131.43,42.1,,"CAKMKW01",115,0,"2022-01-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/718/715/GCA_927718715.1_dmsj23_genome_assembly",
"Homo sapiens","Eukaryota;Animals;Mammals","HG00438","SAMN17861652","PRJNA726272","GCA_018472595.1","Scaffold",3025.12,40.8,,"JAHBCB01",276,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/472/595/GCA_018472595.1_HG00438.alt.pat.f1_v2",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01106","SAMN17861658","PRJNA726229","GCA_018471345.1","Scaffold",3035.85,40.8,,"JAHAMB01",272,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/471/345/GCA_018471345.1_HG01106.pri.mat.f1_v2",
"Drosophila melanogaster","Eukaryota;Animals;Insects","dmsj7","SAMEA12280230","PRJEB50024","GCA_927718685.1","Scaffold",131.47,42,,"CAKMKV01",101,0,"2022-01-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/718/685/GCA_927718685.1_dmsj7_genome_assembly",
"Paracyprichromis sp. 'tembwe' AB-2019","Eukaryota;Animals;Other Animals","JWD2","SAMN12123889","PRJNA550295","GCA_015106795.1","Scaffold",708.381,40.5,,"VUQF01",54764,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/106/795/GCA_015106795.1_JWD2.scf",
"Cyphotilapia sp. '5-bar frontosa' AB-2019","Eukaryota;Animals;Other Animals","KDG2","SAMN12123985","PRJNA550295","GCA_015109555.1","Scaffold",714.079,40.3,,"VUTP01",53727,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/555/GCA_015109555.1_KDG2.scf",
"Drosophila melanogaster","Eukaryota;Animals;Insects","ISO1/I38","SAMN13353387","PRJNA591165","GCA_012273825.1","Scaffold",110.962,42.4,,"JAANDI01",1198,0,"2020-04-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/273/825/GCA_012273825.1_UCSC_dm_H3",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01361","SAMN17861235","PRJNA725607","GCA_018469705.1","Scaffold",3010.07,40.9,,"JAGYYX01",288,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/705/GCA_018469705.1_HG01361.alt.pat.f1_v2",
"Homo sapiens","Eukaryota;Animals;Mammals","HG02717","SAMN17861666","PRJNA725858","GCA_018470425.1","Scaffold",2946.1,40.8,,"JAHAOS01",399,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/470/425/GCA_018470425.1_HG02717.alt.pat.f1_v2",
"Cyprichromis sp. 'dwarf jumbo' AB-2019","Eukaryota;Animals;Other Animals","KFA9","SAMN12123999","PRJNA550295","GCA_015109275.1","Scaffold",704.186,40.5,,"VUUC01",52907,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/275/GCA_015109275.1_KFA9.scf",
"Julidochromis sp. 'unterfels' AB-2019","Eukaryota;Animals;Other Animals","JWA1","SAMN12123877","PRJNA550295","GCA_015108815.1","Scaffold",711.88,40.4,,"VUPU01",68511,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/108/815/GCA_015108815.1_JWA1.scf",
"Oryza rufipogon","Eukaryota;Plants;Land Plants","","SAMN02721168","PRJNA243646","GCA_000700045.1"," Chromosome",12.7409,42.6,"chromosome 3:CM002797.1","JNHC01",1,0,"2014-06-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/700/045/GCA_000700045.1_O._rufipogon_chromosome_3_short_arm",
"Drosophila melanogaster","Eukaryota;Animals;Insects","BV_Dmelanogaster","SAMN03277605","PRJNA268391","GCA_001014345.1","Scaffold",117.811,41.9,,"JXOZ01",9895,0,"2015-05-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/014/345/GCA_001014345.1_ASM101434v1",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01928","SAMN17861660","PRJNA726173","GCA_018472705.1","Scaffold",2923.05,40.9,,"JAGYVQ01",317,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/472/705/GCA_018472705.1_HG01928.alt.pat.f1_v2",
"Drosophila melanogaster","Eukaryota;Animals;Insects","IND_DMEL_KL6","SAMN04870461","PRJNA318949","GCA_009869825.1","Scaffold",118.119,43.2,,"LYTF01",26805,0,"2020-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/869/825/GCA_009869825.1_ASM986982v1",
"Petrochromis sp. 'moshi yellow' AB-2019","Eukaryota;Animals;Other Animals","LCF8","SAMN12124042","PRJNA550295","GCA_015111475.1","Scaffold",692.231,40.4,,"VUVT01",60912,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/111/475/GCA_015111475.1_LCF8.scf",
"Tropheus sp. 'murago' AB-2019","Eukaryota;Animals;Other Animals","LHE3","SAMN12124102","PRJNA550295","GCA_015113215.1","Scaffold",694.619,40.4,,"VUXY01",61832,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/113/215/GCA_015113215.1_LHE3.scf",
"Drosophila melanogaster","Eukaryota;Animals;Insects","sitter (fors)","SAMN07568473","PRJNA400465","GCA_002310755.1"," Chromosome",120.381,42.3985,"chromosome X:CP023329.1; chromosome 2L:CP023333.1; chromosome 2R:CP023332.1; chromosome 3L:CP023331.1; chromosome 3R:CP023330.1; chromosome 4:CP023334.1",,6,0,"2017-09-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/755/GCA_002310755.1_ASM231075v1",
"Homo sapiens","Eukaryota;Animals;Mammals","HG01123","SAMN17861232","PRJNA725609","GCA_018469695.1","Scaffold",3014.2,40.9,,"JAGYYZ01",436,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/695/GCA_018469695.1_HG01123.alt.pat.f1_v2.1",
"Drosophila melanogaster","Eukaryota;Animals;Insects","rover (forR)","SAMN07568472","PRJNA400465","GCA_002310775.1"," Chromosome",120.381,42.438,"chromosome X:CP023335.1; chromosome 2L:CP023339.1; chromosome 2R:CP023338.1; chromosome 3L:CP023337.1; chromosome 3R:CP023336.1; chromosome 4:CP023340.1",,6,0,"2017-09-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/775/GCA_002310775.1_ASM231077v1",
"Tropheus sp. 'lukuga' AB-2019","Eukaryota;Animals;Other Animals","KEF3","SAMN12123996","PRJNA550295","GCA_015109395.1","Scaffold",692.501,40.4,,"VUTZ01",67432,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/395/GCA_015109395.1_KEF3.scf",
"Tropheus sp. 'black'","Eukaryota;Animals;Other Animals","JVC9","SAMN12123869","PRJNA550295","GCA_015106955.1","Scaffold",694.725,40.4,,"VUPM01",58912,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/106/955/GCA_015106955.1_JVC9.scf",
"Homo sapiens","Eukaryota;Animals;Mammals","","SAMN00006581","PRJNA727433","GCA_018506975.1","Scaffold",3026.53,40.9,,"JAHEPP01",609,0,"2021-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/506/975/GCA_018506975.1_HG00733.pri.mat.f1_v2",
"Tropheus sp. 'Kirschfleck'","Eukaryota;Animals;Other Animals","LCF3","SAMN12124040","PRJNA550295","GCA_015111515.1","Scaffold",686.651,40.3,,"VUVR01",62133,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/111/515/GCA_015111515.1_LCF3.scf",
"Petrochromis sp. 'kazumbae' AB-2019","Eukaryota;Animals;Other Animals","KEA4","SAMN12123986","PRJNA550295","GCA_015109535.1","Scaffold",693.068,40.3,,"VUTQ01",55958,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/109/535/GCA_015109535.1_KEA4.scf",
"Homo sapiens","Eukaryota;Animals;Mammals","HG02717","SAMN17861666","PRJNA725859","GCA_018469935.1","Scaffold",3038.32,40.8,,"JAHAOR01",323,0,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/469/935/GCA_018469935.1_HG02717.pri.mat.f1_v2",
"Petrochromis sp. 'red' AB-2019","Eukaryota;Animals;Other Animals","LCD1","SAMN12124035","PRJNA550295","GCA_015111575.1","Scaffold",683.143,40.3,,"VUVM01",63476,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/111/575/GCA_015111575.1_LCD1.scf",
"Petrochromis sp. 'polyodon texas' AB-2019","Eukaryota;Animals;Other Animals","LHB1","SAMN12124097","PRJNA550295","GCA_015112535.1","Scaffold",686.881,40.3,,"VUXT01",58498,0,"2020-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/112/535/GCA_015112535.1_LHB1.scf",
