#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Juglans regia","Eukaryota;Plants;Land Plants","R1","SAMN08193752","PRJNA356989","GCA_002916465.2"," Chromosome",525.075,36.1978,"chromosome 1:CM036110.1; chromosome 2:CM036111.1; chromosome 3:CM036112.1; chromosome 4:CM036113.1; chromosome 5:CM036114.1; chromosome 6:CM036115.1; chromosome 7:CM036116.1; chromosome 8:CM036117.1; chromosome 9:CM036118.1; chromosome 10:CM036119.1; chromosome 11:CM036120.1; chromosome 12:CM036121.1; chromosome 13:CM036122.1; chromosome 14:CM036123.1; chromosome 15:CM036124.1; chromosome 16:CM036125.1","PKSH02",357,0,"2018-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/916/465/GCA_002916465.2_ASM291646v2",
"Litchi chinensis","Eukaryota;Plants;Land Plants","","SAMN20299756","PRJNA762419","GCA_020101635.1"," Chromosome",450.294,34.5119,"chromosome 1:CM034551.1; chromosome 2:CM034552.1; chromosome 3:CM034553.1; chromosome 4:CM034554.1; chromosome 5:CM034555.1; chromosome 6:CM034556.1; chromosome 7:CM034557.1; chromosome 8:CM034558.1; chromosome 9:CM034559.1; chromosome 10:CM034560.1; chromosome 11:CM034561.1; chromosome 12:CM034562.1; chromosome 13:CM034563.1; chromosome 14:CM034564.1; chromosome 15:CM034565.1","JAIUGD01",15,0,"2021-09-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/101/635/GCA_020101635.1_Haplotype_Yunnan",
"Santalum album","Eukaryota;Plants;Land Plants","","SAMN04295983","PRJNA304116","GCA_002925775.1","Scaffold",220.961,34.1,,"LOCJ01",12821,0,"2018-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/925/775/GCA_002925775.1_SaGenomev1.0",
"Vicia sativa","Eukaryota;Plants;Land Plants","KSR5","SAMD00044341","PRJDB4438","GCA_018327625.1","Scaffold",1541.18,23.6,,"BLWO01",54083,0,"2021-03-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/327/625/GCA_018327625.1_VSA_r1.0",
"Typha latifolia","Eukaryota;Plants;Land Plants","SDW-2020","SAMN20526975","PRJNA751759","GCA_020740505.1","Contig",287.195,38.1,,"JAIOKV01",1158,0,"2021-11-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/505/GCA_020740505.1_ASM2074050v1",
"Setaria viridis","Eukaryota;Plants;Land Plants","","SAMN12637416","PRJNA560942","GCA_012934335.1"," Chromosome",397.032,45.9884,"chromosome 1:CP050795.1; chromosome 2:CP050796.1; chromosome 3:CP050797.1; chromosome 4:CP050798.1; chromosome 5:CP050799.1; chromosome 6:CP050800.1; chromosome 7:CP050801.1; chromosome 8:CP050802.1; chromosome 9:CP050803.1",,9,0,"2020-04-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/934/335/GCA_012934335.1_ASM1293433v1",
"Triticum urartu","Eukaryota;Plants;Land Plants","","SAMN00217315","PRJNA182347","GCA_000347455.1","Scaffold",3747.05,46,,"AOTI01",499221,24169,"2013-03-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/455/GCA_000347455.1_ASM34745v1",
"Andrographis paniculata","Eukaryota;Plants;Land Plants","SW001","SAMN08159216","PRJNA421867","GCA_004354405.1"," Chromosome",269.408,33.3419,"chromosome 1:CM014959.1; chromosome 2:CM014960.1; chromosome 3:CM014961.1; chromosome 4:CM014962.1; chromosome 5:CM014963.1; chromosome 6:CM014964.1; chromosome 7:CM014965.1; chromosome 8:CM014966.1; chromosome 9:CM014967.1; chromosome 10:CM014968.1; chromosome 11:CM014969.1; chromosome 12:CM014970.1; chromosome 13:CM014971.1; chromosome 14:CM014972.1; chromosome 15:CM014973.1; chromosome 16:CM014974.1; chromosome 17:CM014975.1; chromosome 18:CM014976.1; chromosome 19:CM014977.1; chromosome 20:CM014978.1; chromosome 21:CM014979.1; chromosome 22:CM014980.1; chromosome 23:CM014981.1; chromosome 24:CM014982.1","SMLO01",257,0,"2019-03-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/354/405/GCA_004354405.1_ASM435440v1",
"Miscanthus sacchariflorus","Eukaryota;Plants;Land Plants","","SAMN08580354","PRJNA679435","GCA_016648075.1","Scaffold",2537.95,29.2,,"JADQCR01",588265,0,"2021-01-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/648/075/GCA_016648075.1_Msac_v2",
"Thlaspi arvense","Eukaryota;Plants;Land Plants","KM-2021","SAMN18395106","PRJNA715950","GCA_018983045.1"," Chromosome",527.299,39.0179,"chromosome 1:CM032195.1; chromosome 2:CM032196.1; chromosome 3:CM032197.1; chromosome 4:CM032198.1; chromosome 5:CM032199.1; chromosome 6:CM032200.1; chromosome 7:CM032201.1","JAHCRI01",2298,0,"2021-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/983/045/GCA_018983045.1_YUN_Tarv_1.0",
"Actinidia chinensis var. chinensis","Eukaryota;Plants;Land Plants","","SAMN07269859","PRJNA391506","GCA_003024255.1"," Chromosome",553.842,35.8027,"chromosome LG1:CM009654.1; chromosome LG2:CM009655.1; chromosome LG3:CM009656.1; chromosome LG4:CM009657.1; chromosome LG5:CM009658.1; chromosome LG6:CM009659.1; chromosome LG7:CM009660.1; chromosome LG8:CM009661.1; chromosome LG9:CM009662.1; chromosome LG10:CM009663.1; chromosome LG11:CM009664.1; chromosome LG12:CM009665.1; chromosome LG13:CM009666.1; chromosome LG14:CM009667.1; chromosome LG15:CM009668.1; chromosome LG16:CM009669.1; chromosome LG17:CM009670.1; chromosome LG18:CM009671.1; chromosome LG19:CM009672.1; chromosome LG20:CM009673.1; chromosome LG21:CM009674.1; chromosome LG22:CM009675.1; chromosome LG23:CM009676.1; chromosome LG24:CM009677.1; chromosome LG25:CM009678.1; chromosome LG26:CM009679.1; chromosome LG27:CM009680.1; chromosome LG28:CM009681.1; chromosome LG29:CM009682.1","NKQK01",1234,33115,"2018-03-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/024/255/GCA_003024255.1_Red5_PS1_1.69.0",
"Avicennia marina subsp. marina","Eukaryota;Plants;Land Plants","RG18007","SAMN14766548","PRJNA629068","GCA_013168755.1"," Chromosome",456.542,36.72,"chromosome 1:CM023156.1; chromosome 2:CM023157.1; chromosome 3:CM023158.1; chromosome 4:CM023159.1; chromosome 5:CM023160.1; chromosome 6:CM023161.1; chromosome 7:CM023162.1; chromosome 8:CM023163.1; chromosome 9:CM023164.1; chromosome 10:CM023165.1; chromosome 11:CM023166.1; chromosome 12:CM023167.1; chromosome 13:CM023168.1; chromosome 14:CM023169.1; chromosome 15:CM023170.1; chromosome 16:CM023171.1; chromosome 17:CM023172.1; chromosome 18:CM023173.1; chromosome 19:CM023174.1; chromosome 20:CM023175.1; chromosome 21:CM023176.1; chromosome 22:CM023177.1; chromosome 23:CM023178.1; chromosome 24:CM023179.1; chromosome 25:CM023180.1; chromosome 26:CM023181.1; chromosome 27:CM023182.1; chromosome 28:CM023183.1; chromosome 29:CM023184.1; chromosome 30:CM023185.1; chromosome 31:CM023186.1; chromosome 32:CM023187.1; mitochondrion MT:CM023205.1","JABGBM01",3792,0,"2020-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/168/755/GCA_013168755.1_CGSB_Amar_1.0",
"Chlamydomonas sp. UWO 241","Eukaryota;Plants;Green Algae","UWO 241","SAMN11975472","PRJNA547753","GCA_016618255.1","Scaffold",211.641,60.5,,"VFSX01",2458,16018,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/618/255/GCA_016618255.1_CUWO241_v1.0_nuclear",
"Fraxinus sp. 1973-6204","Eukaryota;Plants;Land Plants","","SAMEA6544808","PRJEB20151","GCA_903798365.1","Scaffold",926.431,34.9,,"CAIGRR01",550497,0,"2020-06-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/798/365/GCA_903798365.1_FRAX29-0.1",
"Mangifera indica","Eukaryota;Plants;Land Plants","","SAMN04226523","PRJNA300605","GCA_020138855.1"," Chromosome",411.308,32.5072,"linkage group LG01:CM035364.1; linkage group LG02:CM035365.1; linkage group LG03:CM035366.1; linkage group LG04:CM035367.1; linkage group LG05:CM035368.1; linkage group LG06:CM035369.1; linkage group LG07:CM035370.1; linkage group LG08:CM035371.1; linkage group LG09:CM035372.1; linkage group LG10:CM035373.1; linkage group LG11:CM035374.1; linkage group LG12:CM035375.1; linkage group LG13:CM035376.1; linkage group LG14:CM035377.1; linkage group LG15:CM035378.1; linkage group LG16:CM035379.1; linkage group LG17:CM035380.1; linkage group LG18:CM035381.1; linkage group LG19:CM035382.1; linkage group LG20:CM035383.1","LMWC01",3106,0,"2021-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/138/855/GCA_020138855.1_Mindica_Amrapali_3.0",
"Ziziphus jujuba","Eukaryota;Plants;Land Plants","","SAMN04349627","PRJNA306374","GCA_001835785.2"," Chromosome",362.583,32.9636,"chromosome 1:CM020984.1; chromosome 2:CM020985.1; chromosome 3:CM020986.1; chromosome 4:CM020987.1; chromosome 5:CM020988.1; chromosome 6:CM020989.1; chromosome 7:CM020990.1; chromosome 8:CM020991.1; chromosome 9:CM020992.1; chromosome 10:CM020993.1; chromosome 11:CM020994.1; chromosome 12:CM020995.1","LPXJ02",155,0,"2016-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/835/785/GCA_001835785.2_NAFU_Zjuj_v2.0",
"Lupinus albus","Eukaryota;Plants;Land Plants","","SAMN12906581","PRJNA575804","GCA_009771035.1"," Chromosome",450.972,33.7858,"chromosome 1:CM019999.1; chromosome 2:CM020000.1; chromosome 3:CM020001.1; chromosome 4:CM020002.1; chromosome 5:CM020003.1; chromosome 6:CM020004.1; chromosome 7:CM020005.1; chromosome 8:CM020006.1; chromosome 9:CM020007.1; chromosome 10:CM020008.1; chromosome 11:CM020009.1; chromosome 12:CM020010.1; chromosome 13:CM020011.1; chromosome 14:CM020012.1; chromosome 15:CM020013.1; chromosome 16:CM020014.1; chromosome 17:CM020015.1; chromosome 18:CM020016.1; chromosome 19:CM020017.1; chromosome 20:CM020018.1; chromosome 21:CM020019.1; chromosome 22:CM020020.1; chromosome 23:CM020021.1; chromosome 24:CM020022.1; chromosome 25:CM020023.1","WOCE01",89,38255,"2019-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/771/035/GCA_009771035.1_CNRS_Lalb_1.0",
"Hydrangea macrophylla","Eukaryota;Plants;Land Plants","","SAMD00229903","PRJDB10056","GCA_013391905.1","Scaffold",2227.57,38.2,,"BLYB01",3780,0,"2020-06-24T21:30:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/391/905/GCA_013391905.1_HMA_r1.2_1",
"Vigna mungo","Eukaryota;Plants;Land Plants","CN80","SAMN14558227","PRJNA623719","GCA_013427195.1"," Chromosome",498.912,34.6438,"chromosome 1:CM024069.1; chromosome 2:CM024070.1; chromosome 3:CM024071.1; chromosome 4:CM024072.1; chromosome 5:CM024073.1; chromosome 6:CM024074.1; chromosome 7:CM024075.1; chromosome 8:CM024076.1; chromosome 9:CM024077.1; chromosome 10:CM024078.1; chromosome 11:CM024079.1","JABCND01",9224,0,"2020-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/427/195/GCA_013427195.1_ASM1342719v1",
"Corylus heterophylla","Eukaryota;Plants;Land Plants","CHET03","SAMN16218785","PRJNA664441","GCA_019343435.1","Scaffold",346.499,36,,"JADFUG01",381,0,"2021-07-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/343/435/GCA_019343435.1_ASM1934343v1",
"Boehmeria nivea","Eukaryota;Plants;Land Plants","","SAMN16132297","PRJNA663425","GCA_021020685.1"," Chromosome",266.599,35.1916,"chromosome 1:CM037600.1; chromosome 2:CM037601.1; chromosome 3:CM037602.1; chromosome 4:CM037603.1; chromosome 5:CM037604.1; chromosome 6:CM037605.1; chromosome 7:CM037606.1; chromosome 8:CM037607.1; chromosome 9:CM037608.1; chromosome 10:CM037609.1; chromosome 11:CM037610.1; chromosome 12:CM037611.1; chromosome 13:CM037612.1; chromosome 14:CM037613.1","JACWIK01",330,0,"2021-12-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/020/685/GCA_021020685.1_ASM2102068v1",
"Echinochloa crus-galli","Eukaryota;Plants;Land Plants","STB08","SAMN16274019","PRJNA665921","GCA_015022175.1","Scaffold",1340.77,45.9,,"JADDKO01",2286,0,"2020-10-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/022/175/GCA_015022175.1_ASM1502217v1",
"Ensete ventricosum","Eukaryota;Plants;Land Plants","","SAMN05751581","PRJNA342253","GCA_001884845.1","Scaffold",444.842,39.2,,"MKKT01",51525,58998,"2016-11-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/884/845/GCA_001884845.1_Onjamo_v1.0",
"Datura stramonium","Eukaryota;Plants;Land Plants","Tic23","SAMN14531593","PRJNA622882","GCA_016071745.1","Scaffold",1481.87,38.2,,"JAAWWY01",27901,0,"2020-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/071/745/GCA_016071745.1_ASM1607174v1",
"Ceratopteris richardii","Eukaryota;Plants;Land Plants","Whitten #5841","SAMN10622321","PRJNA511033","GCA_009866685.1","Scaffold",4246.32,23.8,,"WXVY01",626413,0,"2020-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/866/685/GCA_009866685.1_CFernv1.1",
"Nelumbo nucifera","Eukaryota;Plants;Land Plants","","SAMN09691185","PRJNA481856","GCA_014319735.1"," Chromosome",821.286,38.972,"chromosome 1:CM025000.1; chromosome 2:CM025001.1; chromosome 3:CM025002.1; chromosome 4:CM025003.1; chromosome 5:CM025004.1; chromosome 6:CM025005.1; chromosome 7:CM025006.1; chromosome 8:CM025007.1","DUZY01",464,617,"2020-08-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/319/735/GCA_014319735.1_ASM1431973v1",
"Camelina sativa","Eukaryota;Plants;Land Plants","","SAMN02981554","PRJNA210747","GCA_000496875.1","Scaffold",547.649,37.1,,"AUUT01",15937,0,"2013-11-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/496/875/GCA_000496875.1_CamelinaSativa",
"Fraxinus pennsylvanica","Eukaryota;Plants;Land Plants","","SAMEA6544803","PRJEB20151","GCA_903798245.1","Scaffold",902.53,33.1,,"CAIGRG01",555484,0,"2020-06-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/798/245/GCA_903798245.1_FRAX09-0.1",
"Punica granatum","Eukaryota;Plants;Land Plants","","SAMN08803844","PRJNA562100","GCA_019425735.1","Scaffold",337.725,41,,"JAHLXB01",432,0,"2021-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/425/735/GCA_019425735.1_PMGT_Bhagwa",
"Ananas comosus","Eukaryota;Plants;Land Plants","","SAMEA5755616","PRJEB33121","GCA_902162155.2"," Chromosome",381.905,38.2444,"chromosome 1:LR828281.1; chromosome 2:LR828282.1; chromosome 3:LR828283.1; chromosome 4:LR828284.1; chromosome 5:LR828285.1; chromosome 6:LR828286.1; chromosome 7:LR828287.1; chromosome 8:LR828288.1; chromosome 9:LR828289.1; chromosome 10:LR828290.1; chromosome 11:LR828291.1; chromosome 12:LR828292.1; chromosome 13:LR828293.1; chromosome 14:LR828294.1; chromosome 15:LR828295.1; chromosome 16:LR828296.1; chromosome 17:LR828297.1; chromosome 18:LR828298.1; chromosome 19:LR828299.1; chromosome 20:LR828300.1; chromosome 21:LR828301.1; chromosome 22:LR828302.1; chromosome 23:LR828303.1; chromosome 24:LR828304.1; chromosome 25:LR828305.1","CABGUK02",3133,0,"2019-07-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/162/155/GCA_902162155.2_F153.v0709",
"Nannochloris sp. X1","Eukaryota;Plants;Green Algae","X1","SAMN08335870","PRJNA428298","GCA_004335555.1","Scaffold",13.742,44.5,,"QAWZ01",895,0,"2019-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/335/555/GCA_004335555.1_ASM433555v1",
"Ostreococcus sp. SAG10","Eukaryota;Plants;Green Algae","SAG10","SAMN12077176","PRJNA549236","GCA_009618215.1","Contig",3.5143,57,,"VIBB01",733,0,"2019-11-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/618/215/GCA_009618215.1_ASM961821v1",
"Triticum dicoccoides","Eukaryota;Plants;Land Plants","","SAMEA103910696","PRJEB19929","GCA_900184675.1"," Chromosome",10495,45.9596,"chromosome 1:LT859944.1; chromosome 2:LT859945.1; chromosome 3:LT859946.1; chromosome 4:LT859947.1; chromosome 5:LT859948.1; chromosome 6:LT859949.1; chromosome 7:LT859950.1; chromosome 8:LT859951.1; chromosome 9:LT859952.1; chromosome 10:LT859953.1; chromosome 11:LT859954.1; chromosome 12:LT859955.1; chromosome 13:LT859956.1; chromosome 14:LT859957.1","FXXJ01",149145,0,"2017-06-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/675/GCA_900184675.1_WEW_v1",
"Zingiber officinale","Eukaryota;Plants;Land Plants","32BZEPQ7PQ","SAMN13635152","PRJNA596749","GCA_011317585.1","Scaffold",1489.74,38.5,,"WXZB01",755556,0,"2020-03-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/317/585/GCA_011317585.1_ASM1131758v1",
"Nicotiana attenuata","Eukaryota;Plants;Land Plants","","SAMN05181486","PRJNA323578","GCA_002018495.1","Scaffold",1827.78,29.1,,"MCOF01",951503,0,"2017-03-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/018/495/GCA_002018495.1_NIATT_ARIZONA",
"Glycine soja","Eukaryota;Plants;Land Plants","","SAMN12622419","PRJNA561626","GCA_014282345.1"," Chromosome",975.919,34.7921,"chromosome 1:CM024968.1; chromosome 2:CM024969.1; chromosome 3:CM024970.1; chromosome 4:CM024971.1; chromosome 5:CM024972.1; chromosome 6:CM024973.1; chromosome 7:CM024974.1; chromosome 8:CM024975.1; chromosome 9:CM024976.1; chromosome 10:CM024977.1; chromosome 11:CM024978.1; chromosome 12:CM024979.1; chromosome 13:CM024980.1; chromosome 14:CM024981.1; chromosome 15:CM024982.1; chromosome 16:CM024983.1; chromosome 17:CM024984.1; chromosome 18:CM024985.1; chromosome 19:CM024986.1; chromosome 20:CM024987.1","WIXD01",320,57501,"2020-08-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/282/345/GCA_014282345.1_WHFS_GsojaF_1.0",
"Vitis rotundifolia","Eukaryota;Plants;Land Plants","","SAMN15690594","PRJNA649974","GCA_015341995.1","Scaffold",462.82,32.7,,"JACKRK01",176680,0,"2020-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/341/995/GCA_015341995.1_Vitis_rotundifolia_hybrid_assembly",
"Arabidopsis suecica","Eukaryota;Plants;Land Plants","","SAMEA7742144","PRJEB42198","GCA_905175345.1","Scaffold",262.564,35.8,,"CAJIMT01",13,0,"2021-01-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/175/345/GCA_905175345.1_ASS3",
"Arabidopsis halleri subsp. gemmifera","Eukaryota;Plants;Land Plants","","SAMD00008636","PRJDB1392","GCA_000523005.1","Scaffold",221.14,32,,"BASO01",282453,0,"2014-01-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/523/005/GCA_000523005.1_Ahal_1.0",
"Euphorbia esula","Eukaryota;Plants;Land Plants","","SAMN08132862","PRJNA411945","GCA_002918425.1","Scaffold",639.02,37.1,,"PJAE01",912031,0,"2018-02-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/918/425/GCA_002918425.1_ASM291842v1",
"Humulus lupulus var. cordifolius","Eukaryota;Plants;Land Plants","","SAMD00021059","PRJDB3233","GCA_000830395.1","Scaffold",2049.21,39.9,,"BBPB01",132476,0,"2014-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/395/GCA_000830395.1_hl_KR_version_1.0.fasta",
"Raphanus sativus","Eukaryota;Plants;Land Plants","","SAMN15568055","PRJNA646918","GCA_019703475.1"," Chromosome",459.818,37.3977,"chromosome 1:CM033833.1; chromosome 2:CM033834.1; chromosome 3:CM033835.1; chromosome 4:CM033836.1; chromosome 5:CM033837.1; chromosome 6:CM033838.1; chromosome 7:CM033839.1; chromosome 8:CM033840.1; chromosome 9:CM033841.1","JACTOG01",217,0,"2021-08-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/703/475/GCA_019703475.1_IVFCAAS_Rs00_1.1",
"Momordica charantia","Eukaryota;Plants;Land Plants","","SAMD00048603","PRJDB4642","GCA_013281855.1","Scaffold",302.992,35.6,,"BLBB01",193,0,"2020-05-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/281/855/GCA_013281855.1_Mcharantia_2.0",
"Fagus sylvatica","Eukaryota;Plants;Land Plants","FS_037","SAMN08948264","PRJNA450822","GCA_003347535.1","Scaffold",428.2,34.9,,"QCXR01",8673,0,"2018-07-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/347/535/GCA_003347535.1_UKW_Fsyl_0.5",
"Tripterygium wilfordii","Eukaryota;Plants;Land Plants","CS-2019","SAMN15331941","PRJNA640746","GCA_016880815.1"," Chromosome",342.58,37.2864,"chromosome 1:CM029159.1; chromosome 2:CM029160.1; chromosome 3:CM029161.1; chromosome 4:CM029162.1; chromosome 5:CM029163.1; chromosome 6:CM029164.1; chromosome 7:CM029165.1; chromosome 8:CM029166.1; chromosome 9:CM029167.1; chromosome 10:CM029168.1; chromosome 11:CM029169.1; chromosome 12:CM029170.1; chromosome 13:CM029171.1; chromosome 14:CM029172.1; chromosome 15:CM029173.1; chromosome 16:CM029174.1; chromosome 17:CM029175.1; chromosome 18:CM029176.1; chromosome 19:CM029177.1; chromosome 20:CM029178.1; chromosome 21:CM029179.1; chromosome 22:CM029180.1; chromosome 23:CM029181.1","JABXYL01",279,0,"2021-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/880/815/GCA_016880815.1_ASM1688081v1",
"Ceratodon purpureus","Eukaryota;Plants;Land Plants","GG1","SAMN00139469","PRJNA209554","GCA_014871845.1"," Chromosome",349.464,42.4965,"chromosome U:CM026446.1; chromosome 1:CM026434.1; chromosome 2:CM026435.1; chromosome 3:CM026436.1; chromosome 4:CM026437.1; chromosome 5:CM026438.1; chromosome 6:CM026439.1; chromosome 7:CM026440.1; chromosome 8:CM026441.1; chromosome 9:CM026442.1; chromosome 10:CM026443.1; chromosome 11:CM026444.1; chromosome 12:CM026445.1","JACMSB01",558,39339,"2020-10-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/871/845/GCA_014871845.1_CpurpureusGG1_1_0",
"Erigeron canadensis","Eukaryota;Plants;Land Plants","","SAMN02798061","PRJNA248374","GCA_000775935.1","Contig",326.165,33.5,,"JSWR01",20075,0,"2014-11-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/775/935/GCA_000775935.1_ASM77593v1",
"Fragaria x ananassa","Eukaryota;Plants;Land Plants","","SAMD00151138","PRJDB7670","GCA_019650335.1","Scaffold",1406.43,38.4,,"BOVN01",32771,0,"2021-05-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/650/335/GCA_019650335.1_FAN_r2.3",
"Papaver somniferum","Eukaryota;Plants;Land Plants","","SAMN10524692","PRJNA508405","GCA_010119995.1"," Chromosome",2637.75,37.328,"chromosome 1:CP048213.1; chromosome 2:CP048214.1; chromosome 3:CP048215.1; chromosome 4:CP048216.1; chromosome 5:CP048217.1; chromosome 6:CP048218.1; chromosome 7:CP048219.1; chromosome 8:CP048220.1; chromosome 9:CP048221.1; chromosome 10:CP048211.1; chromosome 11:CP048212.1",,11,0,"2020-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/119/995/GCA_010119995.1_ASM1011999v1",
"Chenopodium quinoa","Eukaryota;Plants;Land Plants","HB-2015","SAMN16707877","PRJNA675125","GCA_021164245.1","Scaffold",1314.53,37.5,,"JADNSA01",5682,0,"2021-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/164/245/GCA_021164245.1_ASM2116424v1",
