TaxID,Superkingdom,Phylum,Family,Genus,Species,Strain,BioProject,BioSample,Genome.id,Assembly,Mitochondrion.id,Scaffolds,Genome.size,Genome.GC,Genome.CDS,Mitochondrion.size,Mitochondrion.GC,Mitochondrion.CDS,size.ratio,GenBank.FTP
119488,Eukaryota,Chordata,Sinipercidae,Siniperca,Siniperca chuatsi,FFG_IHB_CAS,PRJNA767607,SAMN19768590,linkage group LG1:NC_058042.1/CM034670.1; linkage group LG2:NC_058043.1/CM034671.1; linkage group LG3:NC_058044.1/CM034672.1; linkage group LG4:NC_058045.1/CM034673.1; linkage group LG5:NC_058046.1/CM034674.1; linkage group LG6:NC_058047.1/CM034675.1; linkage group LG7:NC_058048.1/CM034676.1; linkage group LG8:NC_058049.1/CM034677.1; linkage group LG9:NC_058050.1/CM034678.1; linkage group LG10:NC_058051.1/CM034679.1; linkage group LG11:NC_058052.1/CM034680.1; linkage group LG12:NC_058053.1/CM034681.1; linkage group LG13:NC_058054.1/CM034682.1; linkage group LG14:NC_058055.1/CM034683.1; linkage group LG15:NC_058056.1/CM034684.1; linkage group LG16:NC_058057.1/CM034685.1; linkage group LG17:NC_058058.1/CM034686.1; linkage group LG18:NC_058059.1/CM034687.1; linkage group LG19:NC_058060.1/CM034688.1; linkage group LG20:NC_058061.1/CM034689.1; linkage group LG21:NC_058062.1/CM034690.1; linkage group LG22:NC_058063.1/CM034691.1; linkage group LG23:NC_058064.1/CM034692.1; linkage group LG24:NC_058065.1/CM034693.1; mitochondrion MT:NC_015822.1/,GCA_020085105.1,MT:NC_015822.1/,65,718.821,40.3474,58502,0.016496,45.3928,13,43575.47284,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/085/105/GCA_020085105.1_ASM2008510v1
30331,Eukaryota,Chordata,Bufonidae,Bufo,Bufo gargarizans,SCDJY-AF-19,PRJNA769289,SAMN14734018,chromosome 1:NC_058080.1/CM026465.1; chromosome 2:NC_058081.1/CM026466.1; chromosome 3:NC_058082.1/CM026467.1; chromosome 4:NC_058083.1/CM026468.1; chromosome 5:NC_058084.1/CM026469.1; chromosome 6:NC_058085.1/CM026470.1; chromosome 7:NC_058086.1/CM026471.1; chromosome 8:NC_058087.1/CM026472.1; chromosome 9:NC_058088.1/CM026473.1; chromosome 10:NC_058089.1/CM026474.1; chromosome 11:NC_058090.1/CM026475.1; mitochondrion MT:NC_008410.1/,GCA_014858855.1,MT:NC_008410.1/,748,4545.48,44.4777,38512,0.017277,43.0225,13,263094.2872,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/858/855/GCA_014858855.1_ASM1485885v1
452646,Eukaryota,Chordata,Mustelidae,Neogale,Neogale vison,M4711,PRJNA769404,SAMN19764019,chromosome 1:NC_058091.1/CM035030.1; chromosome 2:NC_058092.1/CM035031.1; chromosome 3:NC_058093.1/CM035032.1; chromosome 4:NC_058094.1/CM035033.1; chromosome 5:NC_058095.1/CM035034.1; chromosome 6:NC_058096.1/CM035035.1; chromosome 7:NC_058097.1/CM035036.1; chromosome 8:NC_058098.1/CM035037.1; chromosome 9:NC_058099.1/CM035038.1; chromosome 10:NC_058100.1/CM035039.1; chromosome 11:NC_058101.1/CM035040.1; chromosome 12:NC_058102.1/CM035041.1; chromosome 13:NC_058103.1/CM035042.1; chromosome 14:NC_058104.1/CM035043.1; chromosome X:NC_058105.1/CM035044.1; mitochondrion MT:NC_020641.1/,GCA_020171115.1,MT:NC_020641.1/,183,2681.22,42.248,44272,0.016552,38.5996,13,161987.6752,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/171/115/GCA_020171115.1_ASM_NN_V1
191870,Eukaryota,Chordata,Didelphidae,Gracilinanus,Gracilinanus agilis,LMUSP501,PRJNA769689,SAMN16807781,chromosome 1:NC_058130.1/CM028235.1; chromosome 2:NC_058131.1/CM028236.1; chromosome 3:NC_058132.1/CM028237.1; chromosome 4:NC_058133.1/CM028238.1; chromosome 5:NC_058134.1/CM028239.1; chromosome 6:NC_058135.1/CM028240.1; chromosome X:NC_058136.1/CM028241.1; mitochondrion MT:NC_054268.1/,GCA_016433145.1,MT:NC_054268.1/,60714,3701.03,38.8756,28926,0.016336,38.5529,13,226556.6846,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/433/145/GCA_016433145.1_AgileGrace
274613,Eukaryota,Arthropoda,Acrididae,Schistocerca,Schistocerca piceifrons,TAMUIC-IGC-003096,PRJNA772266,SAMN18214782,chromosome 1:CM038246.1; chromosome 2:CM038247.1; chromosome 3:CM038248.1; chromosome 4:CM038249.1; chromosome 5:CM038250.1; chromosome 6:CM038251.1; chromosome 7:CM038252.1; chromosome 8:CM038253.1; chromosome 9:CM038254.1; chromosome 10:CM038255.1; chromosome 11:CM038256.1; chromosome X:CM038257.1; mitochondrion:OM650689.1,GCA_021461385.2,OM650689.1,2493,8742.46,42.2782,13,0.015608,27.3706,13,560126.858,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/461/385/GCA_021461385.2_iqSchPice1.1
9685,Eukaryota,Chordata,Felidae,Felis,Felis catus,Fca126,PRJNA773801,SAMN19729387,chromosome A1:NC_058368.1/CM031412.1; chromosome A2:NC_058369.1/CM031413.1; chromosome A3:NC_058370.1/CM031414.1; chromosome B1:NC_058371.1/CM031415.1; chromosome B2:NC_058372.1/CM031416.1; chromosome B3:NC_058373.1/CM031417.1; chromosome B4:NC_058374.1/CM031418.1; chromosome C1:NC_058375.1/CM031419.1; chromosome C2:NC_058376.1/CM031420.1; chromosome D1:NC_058377.1/CM031421.1; chromosome D2:NC_058378.1/CM031422.1; chromosome D3:NC_058379.1/CM031423.1; chromosome D4:NC_058380.1/CM031424.1; chromosome E1:NC_058381.1/CM031425.1; chromosome E2:NC_058382.1/CM031426.1; chromosome E3:NC_058383.1/CM031427.1; chromosome F1:NC_058384.1/CM031428.1; chromosome F2:NC_058385.1/CM031429.1; chromosome X:NC_058386.1/CM031411.1; mitochondrion MT:NC_001700.1/,GCA_018350175.1,MT:NC_001700.1/,71,2425.75,41.8091,71463,0.017009,40.3316,13,142615.6741,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/350/175/GCA_018350175.1_F.catus_Fca126_mat1.0
9669,Eukaryota,Chordata,Mustelidae,Mustela,Mustela putorius furo,JIRA1106,PRJNA776022,SAMN13896405,mitochondrion MT:NC_020638.1/,GCA_011764305.2,MT:NC_020638.1/,1224,2577.11,41.9,57554,0.016523,39.8233,13,155971.0706,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/764/305/GCA_011764305.2_ASM1176430v1.1
75038,Eukaryota,Chordata,Scatophagidae,Scatophagus,Scatophagus argus,fScaArg1,PRJNA776026,SAMN12623616,chromosome 1:NC_058493.1/CM035567.1; chromosome 2:NC_058494.1/CM035568.1; chromosome 3:NC_058495.1/CM035569.1; chromosome 4:NC_058496.1/CM035570.1; chromosome 5:NC_058497.1/CM035571.1; chromosome 6:NC_058498.1/CM035572.1; chromosome 7:NC_058499.1/CM035573.1; chromosome 8:NC_058500.1/CM035574.1; chromosome 9:NC_058501.1/CM035575.1; chromosome 10:NC_058502.1/CM035576.1; chromosome 11:NC_058503.1/CM035577.1; chromosome 12:NC_058504.1/CM035578.1; chromosome 13:NC_058505.1/CM035579.1; chromosome 14:NC_058506.1/CM035580.1; chromosome 15:NC_058507.1/CM035581.1; chromosome 16:NC_058508.1/CM035582.1; chromosome 17:NC_058509.1/CM035583.1; chromosome 18:NC_058510.1/CM035584.1; chromosome 19:NC_058511.1/CM035585.1; chromosome 20:NC_058512.1/CM035586.1; chromosome 21:NC_058513.1/CM035587.1; chromosome 22:NC_058514.1/CM035588.1; chromosome 23:NC_058515.1/CM035589.1; chromosome 24:NC_058516.1/CM035590.1; mitochondrion MT:NC_059324.1/CM035598.1,GCA_020382885.1,MT:NC_059324.1/CM035598.1,48,570.802,41.5077,48218,0.016771,44.3861,13,34035.06052,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/382/885/GCA_020382885.1_fScaArg1.pri
74926,Eukaryota,Chordata,Geoemydidae,Mauremys,Mauremys mutica,MM-2020,PRJNA776271,SAMN19136605,chromosome 1:NC_059072.1/CM035633.1; chromosome 2:NC_059073.1/CM035634.1; chromosome 3:NC_059074.1/CM035635.1; chromosome 4:NC_059075.1/CM035636.1; chromosome 5:NC_059076.1/CM035637.1; chromosome 6:NC_059077.1/CM035638.1; chromosome 7:NC_059078.1/CM035639.1; chromosome 8:NC_059079.1/CM035640.1; chromosome 9:NC_059080.1/CM035641.1; chromosome 10:NC_059081.1/CM035642.1; chromosome 11:NC_059082.1/CM035643.1; chromosome 12:NC_059083.1/CM035644.1; chromosome 13:NC_059084.1/CM035645.1; chromosome 14:NC_059085.1/CM035646.1; chromosome 15:NC_059086.1/CM035647.1; chromosome 16:NC_059087.1/CM035648.1; chromosome 17:NC_059088.1/CM035649.1; chromosome 18:NC_059089.1/CM035650.1; chromosome 19:NC_059090.1/CM035651.1; chromosome 20:NC_059091.1/CM035652.1; chromosome 21:NC_059092.1/CM035653.1; chromosome 22:NC_059093.1/CM035654.1; chromosome 23:NC_059094.1/CM035655.1; chromosome 24:NC_059095.1/CM035656.1; chromosome 25:NC_059096.1/CM035657.1; chromosome 26:NC_059097.1/CM035658.1; mitochondrion MT:NC_009330.1/,GCA_020497125.1,MT:NC_009330.1/,595,2484.37,45.3527,54920,0.016609,39.6773,13,149579.7459,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/497/125/GCA_020497125.1_ASM2049712v1
51337,Eukaryota,Chordata,Dipodidae,Jaculus,Jaculus jaculus,mJacJac1,PRJNA778790,SAMN20391724,chromosome 1:NC_059102.1/CM036389.1; chromosome 2:NC_059103.1/CM036390.1; chromosome 3:NC_059104.1/CM036391.1; chromosome 4:NC_059105.1/CM036392.1; chromosome 5:NC_059106.1/CM036393.1; chromosome 6:NC_059107.1/CM036394.1; chromosome 7:NC_059108.1/CM036395.1; chromosome 8:NC_059109.1/CM036396.1; chromosome 9:NC_059110.1/CM036397.1; chromosome 10:NC_059111.1/CM036398.1; chromosome 11:NC_059112.1/CM036399.1; chromosome 12:NC_059113.1/CM036400.1; chromosome 13:NC_059114.1/CM036401.1; chromosome 14:NC_059115.1/CM036402.1; chromosome 15:NC_059116.1/CM036403.1; chromosome 16:NC_059117.1/CM036404.1; chromosome 17:NC_059118.1/CM036405.1; chromosome 18:NC_059119.1/CM036406.1; chromosome 19:NC_059120.1/CM036407.1; chromosome 20:NC_059121.1/CM036408.1; chromosome 21:NC_059122.1/CM036409.1; chromosome 22:NC_059123.1/CM036410.1; chromosome 23:NC_059124.1/CM036411.1; chromosome X:NC_059125.1/CM036412.1; chromosome Y:NC_059126.1/CM036413.1; mitochondrion MT:NC_005314.1/,GCA_020740685.1,MT:NC_005314.1/,160,2863.87,42.0447,44854,0.016546,41.0371,13,173085.3378,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/685/GCA_020740685.1_mJacJac1.mat.Y.cur
9447,Eukaryota,Chordata,Lemuridae,Lemur,Lemur catta,mLemCat1,PRJNA779062,SAMN12621102,chromosome 1:NC_059128.1/CM036472.1; chromosome 2:NC_059129.1/CM036473.1; chromosome 3:NC_059130.1/CM036474.1; chromosome 4:NC_059131.1/CM036475.1; chromosome 5:NC_059132.1/CM036476.1; chromosome 6:NC_059133.1/CM036477.1; chromosome 7:NC_059134.1/CM036478.1; chromosome 8:NC_059135.1/CM036479.1; chromosome 9:NC_059136.1/CM036480.1; chromosome 10:NC_059137.1/CM036481.1; chromosome 11:NC_059138.1/CM036482.1; chromosome 12:NC_059139.1/CM036483.1; chromosome 13:NC_059140.1/CM036484.1; chromosome 14:NC_059141.1/CM036485.1; chromosome 15:NC_059142.1/CM036486.1; chromosome 16:NC_059143.1/CM036487.1; chromosome 17:NC_059144.1/CM036488.1; chromosome 18:NC_059145.1/CM036489.1; chromosome 19:NC_059146.1/CM036490.1; chromosome 20:NC_059147.1/CM036491.1; chromosome 21:NC_059148.1/CM036492.1; chromosome 22:NC_059149.1/CM036493.1; chromosome 23:NC_059150.1/CM036494.1; chromosome 24:NC_059151.1/CM036495.1; chromosome 25:NC_059152.1/CM036496.1; chromosome 26:NC_059153.1/CM036497.1; chromosome 27:NC_059154.1/CM036498.1; chromosome X:NC_059155.1/CM036499.1; chromosome Y:NC_059156.1/CM036500.1; mitochondrion MT:NC_059325.1/CM036502.1,GCA_020740605.1,MT:NC_059325.1/CM036502.1,185,2245.6,41.3753,45154,0.017086,38.0253,13,131429.2403,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/605/GCA_020740605.1_mLemCat1.pri
89462,Eukaryota,Chordata,Bovidae,Bubalus,Bubalus bubalis,1.60E+11,PRJNA779724,SAMN11104991,chromosome 1:NC_059157.1/CM034271.1; chromosome 2:NC_059158.1/CM034272.1; chromosome 3:NC_059159.1/CM034273.1; chromosome 4:NC_059160.1/CM034274.1; chromosome 5:NC_059161.1/CM034275.1; chromosome 6:NC_059162.1/CM034276.1; chromosome 7:NC_059163.1/CM034277.1; chromosome 8:NC_059164.1/CM034278.1; chromosome 9:NC_059165.1/CM034279.1; chromosome 10:NC_059166.1/CM034280.1; chromosome 11:NC_059167.1/CM034281.1; chromosome 12:NC_059168.1/CM034282.1; chromosome 13:NC_059169.1/CM034283.1; chromosome 14:NC_059170.1/CM034284.1; chromosome 15:NC_059171.1/CM034285.1; chromosome 16:NC_059172.1/CM034286.1; chromosome 17:NC_059173.1/CM034287.1; chromosome 18:NC_059174.1/CM034288.1; chromosome 19:NC_059175.1/CM034289.1; chromosome 20:NC_059176.1/CM034290.1; chromosome 21:NC_059177.1/CM034291.1; chromosome 22:NC_059178.1/CM034292.1; chromosome 23:NC_059179.1/CM034293.1; chromosome 24:NC_059180.1/CM034294.1; chromosome X:NC_059181.1/CM034295.1; mitochondrion MT:NC_049568.1/CM034296.1,GCA_019923935.1,MT:NC_049568.1/CM034296.1,26,2622.46,41.7487,64378,0.016358,40.4573,13,160316.6646,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/923/935/GCA_019923935.1_NDDB_SH_1
35525,Eukaryota,Arthropoda,Daphniidae,Daphnia,Daphnia magna,NIES,PRJNA780537,SAMN19716601,linkage group LG1:NC_059182.1/CM036142.1; linkage group LG2:NC_059183.1/CM036143.1; linkage group LG3:NC_059184.1/CM036144.1; linkage group LG4:NC_059185.1/CM036145.1; linkage group LG5:NC_059186.1/CM036146.1; linkage group LG6:NC_059187.1/CM036147.1; linkage group LG7:NC_059188.1/CM036148.1; linkage group LG8:NC_059189.1/CM036149.1; linkage group LG9:NC_059190.1/CM036150.1; linkage group LG10:NC_059191.1/CM036151.1; mitochondrion MT:NC_026914.1/,GCA_020631705.2,MT:NC_026914.1/,309,161.467,39.6556,28221,0.014948,32.894,13,10801.9133,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/631/705/GCA_020631705.2_ASM2063170v1.1
59861,Eukaryota,Chordata,Salmonidae,Coregonus,Coregonus clupeaformis,EN_2021a,PRJNA780548,SAMN21920801,chromosome 1:NC_059192.1/CM036432.1; chromosome 2:NC_059193.1/CM036433.1; chromosome 3:NC_059194.1/CM036434.1; chromosome 4:NC_059195.1/CM036435.1; chromosome 5:NC_059196.1/CM036436.1; chromosome 6:NC_059197.1/CM036437.1; chromosome 7:NC_059198.1/CM036438.1; chromosome 8:NC_059199.1/CM036439.1; chromosome 9:NC_059200.1/CM036440.1; chromosome 10:NC_059201.1/CM036441.1; chromosome 11:NC_059202.1/CM036442.1; chromosome 12:NC_059203.1/CM036443.1; chromosome 13:NC_059204.1/CM036444.1; chromosome 14:NC_059205.1/CM036445.1; chromosome 15:NC_059206.1/CM036446.1; chromosome 16:NC_059207.1/CM036447.1; chromosome 17:NC_059208.1/CM036448.1; chromosome 18:NC_059209.1/CM036449.1; chromosome 19:NC_059210.1/CM036450.1; chromosome 20:NC_059211.1/CM036451.1; chromosome 21:NC_059212.1/CM036452.1; chromosome 22:NC_059213.1/CM036453.1; chromosome 23:NC_059214.1/CM036454.1; chromosome 24:NC_059215.1/CM036455.1; chromosome 25:NC_059216.1/CM036456.1; chromosome 26:NC_059217.1/CM036457.1; chromosome 27:NC_059218.1/CM036458.1; chromosome 28:NC_059219.1/CM036459.1; chromosome 29:NC_059220.1/CM036460.1; chromosome 30:NC_059221.1/CM036461.1; chromosome 31:NC_059222.1/CM036462.1; chromosome 32:NC_059223.1/CM036463.1; chromosome 33:NC_059224.1/CM036464.1; chromosome 34:NC_059225.1/CM036465.1; chromosome 35:NC_059226.1/CM036466.1; chromosome 36:NC_059227.1/CM036467.1; chromosome 37:NC_059228.1/CM036468.1; chromosome 38:NC_059229.1/CM036469.1; chromosome 39:NC_059230.1/CM036470.1; chromosome 40:NC_059231.1/CM036471.1; mitochondrion MT:NC_020762.1/CM036501.1,GCA_020615455.1,MT:NC_020762.1/CM036501.1,7334,2753.29,44.1237,76885,0.016744,47.5872,13,164434.4243,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/615/455/GCA_020615455.1_ASM2061545v1
210409,Eukaryota,Arthropoda,Portunidae,Portunus,Portunus trituberculatus,SZX2019,PRJNA783019,SAMN12306490,chromosome 1:CM030071.1; chromosome 2:CM030072.1; chromosome 3:NC_059257.1/CM030073.1; chromosome 4:NC_059258.1/CM030074.1; chromosome 5:NC_059259.1/CM030075.1; chromosome 6:NC_059260.1/CM030076.1; chromosome 7:NC_059261.1/CM030077.1; chromosome 8:NC_059262.1/CM030078.1; chromosome 9:NC_059263.1/CM030079.1; chromosome 10:NC_059264.1/CM030080.1; chromosome 11:NC_059265.1/CM030081.1; chromosome 12:NC_059266.1/CM030082.1; chromosome 13:NC_059267.1/CM030083.1; chromosome 14:NC_059268.1/CM030084.1; chromosome 15:NC_059269.1/CM030085.1; chromosome 16:NC_059270.1/CM030086.1; chromosome 17:NC_059271.1/CM030087.1; chromosome 18:NC_059272.1/CM030088.1; chromosome 19:NC_059273.1/CM030089.1; chromosome 20:NC_059274.1/CM030090.1; chromosome 21:NC_059275.1/CM030091.1; chromosome 22:NC_059276.1/CM030092.1; chromosome 23:NC_059277.1/CM030093.1; chromosome 24:NC_059278.1/CM030094.1; chromosome 25:NC_059279.1/CM030095.1; chromosome 26:NC_059280.1/CM030096.1; chromosome 27:NC_059281.1/CM030097.1; chromosome 28:NC_059282.1/CM030098.1; chromosome 29:NC_059283.1/CM030099.1; chromosome 30:NC_059284.1/CM030100.1; chromosome 31:NC_059285.1/CM030101.1; chromosome 32:NC_059286.1/CM030102.1; chromosome 33:NC_059287.1/CM030103.1; chromosome 34:NC_059288.1/CM030104.1; chromosome 35:NC_059289.1/CM030105.1; chromosome 36:NC_059290.1/CM030106.1; chromosome 37:NC_059291.1/CM030107.1; chromosome 38:NC_059292.1/CM030108.1; chromosome 39:NC_059293.1/CM030109.1; chromosome 40:NC_059294.1/CM030110.1; chromosome 41:NC_059295.1/CM030111.1; chromosome 42:NC_059296.1/CM030112.1; chromosome 43:NC_059297.1/CM030113.1; chromosome 44:NC_059298.1/CM030114.1; chromosome 45:NC_059299.1/CM030115.1; chromosome 46:NC_059300.1/CM030116.1; chromosome 47:NC_059301.1/CM030117.1; chromosome 48:NC_059302.1/CM030118.1; chromosome 49:NC_059303.1/CM030119.1; chromosome 50:NC_059304.1/CM030120.1; mitochondrion MT:NC_005037.1/,GCA_017591435.1,MT:NC_005037.1/,524,1005.06,41.143,37287,0.016026,29.7829,13,62714.3392,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/591/435/GCA_017591435.1_ASM1759143v1
6596,Eukaryota,Mollusca,Veneridae,Mercenaria,Mercenaria mercenaria,YKG-2019,PRJNA783326,SAMN13611631,chromosome 0:NC_059305.1/; chromosome 1:NC_059306.1/CM025866.1; chromosome 2:NC_059307.1/CM025867.1; chromosome 3:NC_059308.1/CM025868.1; chromosome 4:NC_059309.1/CM025869.1; chromosome 5:NC_059310.1/CM025870.1; chromosome 6:NC_059311.1/CM025871.1; chromosome 7:NC_059312.1/CM025872.1; chromosome 8:NC_059313.1/CM025873.1; chromosome 9:NC_059314.1/CM025874.1; chromosome 10:NC_059315.1/CM025875.1; chromosome 11:NC_059316.1/CM025876.1; chromosome 12:NC_059317.1/CM025877.1; chromosome 13:NC_059318.1/CM025878.1; chromosome 14:NC_059319.1/CM025879.1; chromosome 15:NC_059320.1/CM025880.1; chromosome 16:NC_059321.1/CM025881.1; chromosome 17:NC_059322.1/CM025882.1; chromosome 18:NC_059323.1/CM025883.1; chromosome 19:CM025884.1; mitochondrion MT:NC_048487.1/,GCA_014805675.2,MT:NC_048487.1/,1432,1777.63,35.1296,60841,0.018365,31.0536,13,96794.44596,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/675/GCA_014805675.2_ASM1480567v1.1
6238,Eukaryota,Nematoda,Rhabditidae,Caenorhabditis,Caenorhabditis briggsae,VX34,PRJNA784955,SAMN25287700,chromosome I:CP092620.1; chromosome II:CP092621.1; chromosome III:CP092622.1; chromosome IV:CP092623.1; chromosome V:CP092624.1; chromosome X:CP092625.1; mitochondrion MT:CP092626.1,GCA_022453885.1,MT:CP090897.1,7,106.953,37.3375,34572,0.01459,24.2084,11,7330.568883,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/453/885/GCA_022453885.1_ASM2245388v1
6238,Eukaryota,Nematoda,Rhabditidae,Caenorhabditis,Caenorhabditis briggsae,VX34,PRJNA784955,SAMN25287700,chromosome I:CP092620.1; chromosome II:CP092621.1; chromosome III:CP092622.1; chromosome IV:CP092623.1; chromosome V:CP092624.1; chromosome X:CP092625.1; mitochondrion MT:CP092626.1,GCA_022453885.1,MT:CP092626.1,7,106.953,37.3375,34572,0.014496,24.6137,12,7378.104305,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/453/885/GCA_022453885.1_ASM2245388v1
6238,Eukaryota,Nematoda,Rhabditidae,Caenorhabditis,Caenorhabditis briggsae,QX1410_ONT,PRJNA784955,SAMN23520879,chromosome I:CP090891.1; chromosome II:CP090892.1; chromosome III:CP090893.1; chromosome IV:CP090894.1; chromosome V:CP090895.1; chromosome X:CP090896.1; mitochondrion MT:CP090897.1,GCA_021491975.1,MT:CP090897.1,7,106.196,37.3499,34887,0.01459,24.2084,11,7278.68403,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/491/975/GCA_021491975.1_ASM2149197v1
6238,Eukaryota,Nematoda,Rhabditidae,Caenorhabditis,Caenorhabditis briggsae,QX1410_ONT,PRJNA784955,SAMN23520879,chromosome I:CP090891.1; chromosome II:CP090892.1; chromosome III:CP090893.1; chromosome IV:CP090894.1; chromosome V:CP090895.1; chromosome X:CP090896.1; mitochondrion MT:CP090897.1,GCA_021491975.1,MT:CP092626.1,7,106.196,37.3499,34887,0.014496,24.6137,12,7325.883002,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/491/975/GCA_021491975.1_ASM2149197v1
46844,Eukaryota,Chordata,Felidae,Leopardus,Leopardus geoffroyi,Oge1,PRJNA786922,SAMN19729386,chromosome A1:NC_059326.1/CM031394.1; chromosome B1:NC_059327.1/CM031397.1; chromosome C1:NC_059328.1/CM031401.1; chromosome D1:NC_059329.1/CM031404.1; chromosome E1:NC_059330.1/CM031408.1; chromosome A2:NC_059331.1/CM031395.1; chromosome B2:NC_059332.1/CM031398.1; chromosome C2:NC_059333.1/CM031402.1; chromosome D2:NC_059334.1/CM031405.1; chromosome E2:NC_059335.1/CM031409.1; chromosome A3:NC_059336.1/CM031396.1; chromosome B3:NC_059337.1/CM031399.1; chromosome C3:NC_059338.1/CM031403.1; chromosome D3:NC_059339.1/CM031406.1; chromosome E3:NC_059340.1/CM031410.1; chromosome B4:NC_059341.1/CM031400.1; chromosome D4:NC_059342.1/CM031407.1; chromosome X:NC_059343.1/CM031393.1; mitochondrion MT:NC_028320.1/,GCA_018350155.1,MT:NC_028320.1/,47,2426.39,41.7536,67505,0.016738,40.184,13,144962.9585,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/350/155/GCA_018350155.1_O.geoffroyi_Oge1_pat1.0
6728,Eukaryota,Arthropoda,Cambaridae,Procambarus,Procambarus clarkii,Jiangsu,PRJNA793253,SAMN19018814,linkage group LG01:CM035473.1; linkage group LG02:CM035474.1; linkage group LG03:CM035475.1; linkage group LG04:CM035476.1; linkage group LG05:CM035477.1; linkage group LG06:CM035478.1; linkage group LG07:CM035479.1; linkage group LG08:CM035480.1; linkage group LG09:CM035481.1; linkage group LG10:CM035482.1; linkage group LG11:CM035483.1; linkage group LG12:CM035484.1; linkage group LG13:CM035485.1; linkage group LG14:CM035486.1; linkage group LG15:CM035487.1; linkage group LG16:CM035488.1; linkage group LG17:CM035489.1; linkage group LG18:CM035490.1; linkage group LG19:CM035491.1; linkage group LG20:CM035492.1; linkage group LG21:CM035493.1; linkage group LG22:CM035494.1; linkage group LG23:CM035495.1; linkage group LG24:CM035496.1; linkage group LG25:CM035497.1; linkage group LG26:CM035498.1; linkage group LG27:CM035499.1; linkage group LG28:CM035500.1; linkage group LG29:CM035501.1; linkage group LG30:CM035502.1; linkage group LG31:CM035503.1; linkage group LG32:CM035504.1; linkage group LG33:CM035505.1; linkage group LG34:CM035506.1; linkage group LG35:CM035507.1; linkage group LG36:CM035508.1; linkage group LG37:CM035509.1; linkage group LG38:CM035510.1; linkage group LG39:CM035511.1; linkage group LG40:CM035512.1; linkage group LG41:CM035513.1; linkage group LG42:CM035514.1; linkage group LG43:CM035515.1; linkage group LG44:CM035516.1; linkage group LG45:CM035517.1; linkage group LG46:CM035518.1; linkage group LG47:CM035519.1; linkage group LG48:CM035520.1; linkage group LG49:CM035521.1; linkage group LG50:CM035522.1; linkage group LG51:CM035523.1; linkage group LG52:CM035524.1; linkage group LG53:CM035525.1; linkage group LG54:CM035526.1; linkage group LG55:CM035527.1; linkage group LG56:CM035528.1; linkage group LG57:CM035529.1; linkage group LG58:CM035530.1; linkage group LG59:CM035531.1; linkage group LG60:CM035532.1; linkage group LG61:CM035533.1; linkage group LG62:CM035534.1; linkage group LG63:CM035535.1; linkage group LG64:CM035536.1; linkage group LG65:CM035537.1; linkage group LG66:CM035538.1; linkage group LG67:CM035539.1; linkage group LG68:CM035540.1; linkage group LG69:CM035541.1; linkage group LG70:CM035542.1; linkage group LG71:CM035543.1; linkage group LG72:CM035544.1; linkage group LG73:CM035545.1; linkage group LG74:CM035546.1; linkage group LG75:CM035547.1; linkage group LG76:CM035548.1; linkage group LG77:CM035549.1; linkage group LG78:CM035550.1; linkage group LG79:CM035551.1; linkage group LG80:CM035552.1; linkage group LG81:CM035553.1; linkage group LG82:CM035554.1; linkage group LG83:CM035555.1; linkage group LG84:CM035556.1; linkage group LG85:CM035557.1; linkage group LG86:CM035558.1; linkage group LG87:CM035559.1; linkage group LG88:CM035560.1; linkage group LG89:CM035561.1; linkage group LG90:CM035562.1; linkage group LG91:NC_059661.1/CM035563.1; linkage group LG92:NC_059662.1/CM035564.1; linkage group LG93:NC_059663.1/CM035565.1; linkage group LG94:NC_059664.1/CM035566.1; mitochondrion MT:NC_016926.1/,GCA_020424385.2,MT:NC_016926.1/,24239,2735.36,44.0552,6493,0.015928,27.1158,13,171732.7976,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/424/385/GCA_020424385.2_ASM2042438v2
