TaxID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Groups,Strain,BioSample,BioProject,Assembly,Level,Size.Mb.,GC.,Replicons,WGS,Scaffolds,CDS,Release.Date,GenBank.FTP,RefSeq.FTP,Genes,Host,Modify.Date,other.RNA,Pseudogene,rRNA,tRNA
7009,Eukaryota,Metazoa,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca americana,Insects,TAMUIC-IGC-003095,SAMN18214781,PRJNA799013,GCA_021461395.2, Chromosome,8990.37,42.4232,chromosome 1:NC_060119.1/CM038234.1; chromosome 2:NC_060120.1/CM038235.1; chromosome 3:NC_060121.1/CM038236.1; chromosome 4:NC_060122.1/CM038237.1; chromosome 5:NC_060123.1/CM038238.1; chromosome 6:NC_060124.1/CM038239.1; chromosome 7:NC_060125.1/CM038240.1; chromosome 8:NC_060126.1/CM038241.1; chromosome 9:NC_060127.1/CM038242.1; chromosome 10:NC_060128.1/CM038243.1; chromosome 11:NC_060129.1/CM038244.1; chromosome X:NC_060130.1/CM038245.1; mitochondrion MT:NC_061052.1/OM650688.1,JAJNAC01,1751,26125,2022-01-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/461/395/GCA_021461395.2_iqSchAmer2.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/461/395/GCF_021461395.2_iqSchAmer2.1,81274,,2022-01-13T00:00:00Z,3105,1291,10083,44049
274613,Eukaryota,Metazoa,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca piceifrons,Insects,TAMUIC-IGC-003096,SAMN18214782,PRJNA799999,GCA_021461385.2, Chromosome,8742.46,42.3373,chromosome 1:NC_060138.1/CM038246.1; chromosome 2:NC_060139.1/CM038247.1; chromosome 3:NC_060140.1/CM038248.1; chromosome 4:NC_060141.1/CM038249.1; chromosome 5:NC_060142.1/CM038250.1; chromosome 6:NC_060143.1/CM038251.1; chromosome 7:NC_060144.1/CM038252.1; chromosome 8:NC_060145.1/CM038253.1; chromosome 9:NC_060146.1/CM038254.1; chromosome 10:NC_060147.1/CM038255.1; chromosome 11:NC_060148.1/CM038256.1; chromosome X:NC_060149.1/CM038257.1; mitochondrion MT:NC_061053.1/OM650689.1,JAJNAD01,2493,25717,2022-01-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/461/385/GCA_021461385.2_iqSchPice1.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/461/385/GCF_021461385.2_iqSchPice1.1,96806,,2022-01-13T00:00:00Z,3216,3912,8858,58062
208333,Eukaryota,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Goodeidae,Girardinichthys,Girardinichthys multiradiatus,Fishes,DD_20200921_A,SAMN22242658,PRJNA821872,GCA_021462225.2, Chromosome,1150,40.2279,chromosome 1:NC_061794.1/CM038258.2; chromosome 2:NC_061795.1/CM038259.2; chromosome 3:NC_061796.1/CM038260.2; chromosome 4:NC_061797.1/CM038261.2; chromosome 5:NC_061798.1/CM038262.2; chromosome 6:NC_061799.1/CM038263.2; chromosome 7:NC_061800.1/CM038264.2; chromosome 8:NC_061801.1/CM038265.2; chromosome 9:NC_061802.1/CM038266.2; chromosome 10:NC_061803.1/CM038267.2; chromosome 11:NC_061804.1/CM038268.2; chromosome 12:NC_061805.1/CM038269.2; chromosome 13:NC_061806.1/CM038270.2; chromosome 14:NC_061807.1/CM038271.2; chromosome 15:NC_061808.1/CM038272.2; chromosome 17:NC_061809.1/CM038274.2; chromosome 18:NC_061810.1/CM038275.2; chromosome 19:NC_061811.1/CM038276.2; chromosome 20:NC_061812.1/CM038277.2; chromosome 21:NC_061813.1/CM038278.2; chromosome 22:NC_061814.1/CM038279.2; chromosome 23:NC_061815.1/CM038280.2; chromosome 24:NC_061816.1/CM038281.2; chromosome X:NC_061817.1/CM039440.1; chromosome Y:NC_061818.1/CM039441.1; mitochondrion MT:CM038290.1,JAJATY02,72,48638,2022-01-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/462/225/GCA_021462225.2_DD_fGirMul_XY1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/462/225/GCF_021462225.1_DD_fGirMul_XY1,29994,,2022-02-24T00:00:00Z,7559,4,23,832
117272,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus cruentus,Land Plants,,SAMN18275832,PRJNA713964,GCA_019425755.1, Chromosome,370.914,33.0875,chromosome 1:CM033450.1; chromosome 2A:CM033451.1; chromosome 2B:CM033452.1; chromosome 3:CM033453.1; chromosome 4:CM033454.1; chromosome 5:CM033455.1; chromosome 6:CM033456.1; chromosome 7:CM033457.1; chromosome 8:CM033458.1; chromosome 9:CM033459.1; chromosome 10:CM033460.1; chromosome 11:CM033461.1; chromosome 12:CM033462.1; chromosome 13:CM033463.1; chromosome 14:CM033464.1; chromosome 15:CM033465.1; chromosome 16:CM033466.1,JAGPNP01,625,0,2021-07-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/425/755/GCA_019425755.1_ASM1942575v1,,0,,2021-07-30T00:00:00Z,0,0,0,0
53036,Eukaryota,Viridiplantae,Streptophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum fallax,Land Plants,MN,SAMN05446136,PRJNA332927,GCA_021442195.1, Chromosome,395.135,36.4824,linkage group LG01:CM038194.1; linkage group LG02:CM038195.1; linkage group LG03:CM038196.1; linkage group LG04:CM038197.1; linkage group LG05:CM038198.1; linkage group LG06:CM038199.1; linkage group LG07:CM038200.1; linkage group LG08:CM038201.1; linkage group LG09:CM038202.1; linkage group LG10:CM038203.1; linkage group LG11:CM038204.1; linkage group LG12:CM038205.1; linkage group LG13:CM038206.1; linkage group LG14:CM038207.1; linkage group LG15:CM038208.1; linkage group LG16:CM038209.1; linkage group LG17:CM038210.1; linkage group LG18:CM038211.1; linkage group LG19:CM038212.1; linkage group LG20:CM038213.1,JAJQJK01,74,45611,2021-12-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/442/195/GCA_021442195.1_S.fallax_v1.1,,25100,,2022-01-18T00:00:00Z,0,0,0,0
30586,Eukaryota,Metazoa,Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus midas,Mammals,KIZ-2021_24,SAMN23575355,PRJNA785018,GCA_021498475.1, Chromosome,2968.54,40.8206,linkage group LG01:CM038391.1; linkage group LG02:CM038392.1; linkage group LG03:CM038393.1; linkage group LG04:CM038394.1; linkage group LG05:CM038395.1; linkage group LG06:CM038396.1; linkage group LG07:CM038397.1; linkage group LG08:CM038398.1; linkage group LG09:CM038399.1; linkage group LG10:CM038400.1; linkage group LG11:CM038401.1; linkage group LG12:CM038402.1; linkage group LG13:CM038403.1; linkage group LG14:CM038404.1; linkage group LG15:CM038405.1; linkage group LG16:CM038406.1; linkage group LG17:CM038407.1; linkage group LG18:CM038408.1; linkage group LG19:CM038409.1; linkage group LG20:CM038410.1; linkage group LG21:CM038411.1; linkage group LG22:CM038412.1; linkage group LG23:CM038413.1,JAKFGQ01,1785,0,2022-01-18T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/498/475/GCA_021498475.1_ASM2149847v1,,0,,2022-01-19T00:00:00Z,0,0,0,0
1431903,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Nitidulidae,Brassicogethes,Brassicogethes aeneus,Insects,,SAMEA11296690,PRJEB48953,GCA_921294245.1, Chromosome,585.278,30.5663,chromosome 1:OV121132.1; chromosome 2:OV121133.1; chromosome 3:OV121134.1; chromosome 4:OV121135.1; chromosome 5:OV121136.1; chromosome 6:OV121137.1; chromosome 7:OV121138.1; chromosome 8:OV121139.1; chromosome 9:OV121140.1; chromosome 10:OV121141.1; chromosome 11:OV121142.1,,11,16015,2022-01-17T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/294/245/GCA_921294245.1_PGI_MELIAE_v1,,13381,,2022-01-17T00:00:00Z,0,0,0,0
61143,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Ceriops,Ceriops tagal,Land Plants,CT-1,SAMN17735952,PRJNA698757,GCA_021533255.1, Chromosome,231.919,36.6052,chromosome 1:CM038594.1; chromosome 2:CM038595.1; chromosome 3:CM038596.1; chromosome 4:CM038597.1; chromosome 5:CM038598.1; chromosome 6:CM038599.1; chromosome 7:CM038600.1; chromosome 8:CM038601.1; chromosome 9:CM038602.1; chromosome 10:CM038603.1; chromosome 11:CM038604.1; chromosome 12:CM038605.1; chromosome 13:CM038606.1; chromosome 14:CM038607.1; chromosome 15:CM038608.1; chromosome 16:CM038609.1; chromosome 17:CM038610.1; chromosome 18:CM038611.1,JAGSHU01,7394,0,2022-01-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/533/255/GCA_021533255.1_ASM2153325v1,,0,,2022-01-20T00:00:00Z,0,0,0,0
758706,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris emargana,Insects,,SAMEA7746613,PRJEB49998,GCA_927399475.1, Chromosome,691.448,37.3887,chromosome 1:OV656836.1; chromosome 2:OV656837.1; chromosome 3:OV656838.1; chromosome 4:OV656839.1; chromosome 5:OV656840.1; chromosome 6:OV656841.1; chromosome 7:OV656842.1; chromosome 8:OV656843.1; chromosome 9:OV656844.1; chromosome 10:OV656845.1; chromosome 11:OV656846.1; chromosome 12:OV656847.1; chromosome 13:OV656848.1; chromosome 14:OV656849.1; chromosome 15:OV656850.1; chromosome 16:OV656851.1; chromosome 17:OV656852.1; chromosome 18:OV656853.1; chromosome 19:OV656854.1; chromosome 20:OV656855.1; chromosome 21:OV656856.1; chromosome 22:OV656857.1; chromosome 23:OV656858.1; chromosome 24:OV656859.1; chromosome 25:OV656860.1; chromosome 26:OV656861.1; chromosome 27:OV656862.1; chromosome 28:OV656863.1; chromosome 29:OV656864.1; chromosome Z:OV656835.1; mitochondrion MT:OV656865.1,CAKMJL01,34,0,2022-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/399/475/GCA_927399475.1_ilAclEmar1.1,,0,,2022-01-21T00:00:00Z,0,0,0,0
1660579,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Crambidae,Agriphila,Agriphila geniculea,Insects,,SAMEA8603192,PRJEB50001,GCA_927399405.1, Chromosome,545.826,37.2995,chromosome 1:OV656689.1; chromosome 2:OV656691.1; chromosome 3:OV656692.1; chromosome 4:OV656693.1; chromosome 5:OV656694.1; chromosome 6:OV656695.1; chromosome 7:OV656696.1; chromosome 8:OV656697.1; chromosome 9:OV656698.1; chromosome 10:OV656699.1; chromosome 11:OV656700.1; chromosome 12:OV656701.1; chromosome 13:OV656702.1; chromosome 14:OV656703.1; chromosome 15:OV656704.1; chromosome 16:OV656705.1; chromosome 17:OV656706.1; chromosome 18:OV656707.1; chromosome 19:OV656708.1; chromosome 20:OV656709.1; chromosome 21:OV656710.1; chromosome 22:OV656711.1; chromosome 23:OV656712.1; chromosome 24:OV656713.1; chromosome 25:OV656714.1; chromosome 26:OV656715.1; chromosome 27:OV656716.1; chromosome 28:OV656717.1; chromosome 29:OV656718.1; chromosome Z:OV656690.1; mitochondrion MT:OV656719.1,CAKMJH01,33,0,2022-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/399/405/GCA_927399405.1_ilAgoAren1.1,,0,,2022-01-21T00:00:00Z,0,0,0,0
688445,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,Macaria notata,Insects,,SAMEA7746623,PRJEB50000,GCA_927399415.1, Chromosome,393.787,36.1997,chromosome 1:OV656725.1; chromosome 2:OV656726.1; chromosome 3:OV656727.1; chromosome 4:OV656728.1; chromosome 5:OV656729.1; chromosome 6:OV656730.1; chromosome 7:OV656731.1; chromosome 8:OV656732.1; chromosome 9:OV656733.1; chromosome 10:OV656734.1; chromosome 11:OV656735.1; chromosome 12:OV656736.1; chromosome 13:OV656737.1; chromosome 14:OV656738.1; chromosome 15:OV656739.1; chromosome 16:OV656740.1; chromosome 17:OV656741.1; chromosome 18:OV656742.1; chromosome 19:OV656743.1; chromosome 20:OV656744.1; chromosome 21:OV656745.1; chromosome 22:OV656746.1; chromosome 23:OV656747.1; chromosome 24:OV656748.1; chromosome 25:OV656749.1; chromosome 26:OV656750.1; chromosome 27:OV656751.1; chromosome 28:OV656752.1; chromosome Z:OV656724.1; mitochondrion MT:OV656753.1,CAKMJI01,32,0,2022-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/399/415/GCA_927399415.1_ilMacNota1.1,,0,,2022-01-21T00:00:00Z,0,0,0,0
1371681,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Crambidae,Calamotropha,Calamotropha paludella,Insects,,SAMEA7746625,PRJEB49993,GCA_927399485.1, Chromosome,742.482,34.4604,chromosome 1:OV656804.1; chromosome 2:OV656805.1; chromosome 3:OV656806.1; chromosome 4:OV656807.1; chromosome 5:OV656808.1; chromosome 6:OV656809.1; chromosome 7:OV656810.1; chromosome 8:OV656811.1; chromosome 9:OV656812.1; chromosome 10:OV656813.1; chromosome 11:OV656814.1; chromosome 12:OV656815.1; chromosome 13:OV656816.1; chromosome 14:OV656817.1; chromosome 15:OV656818.1; chromosome 16:OV656819.1; chromosome 17:OV656820.1; chromosome 18:OV656821.1; chromosome 19:OV656822.1; chromosome 20:OV656823.1; chromosome 21:OV656824.1; chromosome 22:OV656825.1; chromosome 23:OV656826.1; chromosome 24:OV656827.1; chromosome 25:OV656828.1; chromosome 26:OV656829.1; chromosome 27:OV656830.1; chromosome 28:OV656831.1; chromosome 29:OV656832.1; chromosome Z:OV656803.1; mitochondrion MT:OV656833.1,CAKMJK01,44,0,2022-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/399/485/GCA_927399485.1_ilCalPalu1.1,,0,,2022-01-21T00:00:00Z,0,0,0,0
988174,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Luperina,Luperina testacea,Insects,,SAMEA8534287,PRJEB49992,GCA_927399505.1, Chromosome,601.512,37.9915,chromosome 1:OV656756.1; chromosome 2:OV656757.1; chromosome 3:OV656758.1; chromosome 4:OV656759.1; chromosome 5:OV656760.1; chromosome 6:OV656761.1; chromosome 7:OV656762.1; chromosome 8:OV656763.1; chromosome 9:OV656764.1; chromosome 10:OV656765.1; chromosome 11:OV656766.1; chromosome 12:OV656767.1; chromosome 13:OV656768.1; chromosome 14:OV656769.1; chromosome 15:OV656770.1; chromosome 16:OV656771.1; chromosome 17:OV656772.1; chromosome 18:OV656773.1; chromosome 19:OV656774.1; chromosome 20:OV656775.1; chromosome 21:OV656776.1; chromosome 22:OV656777.1; chromosome 23:OV656778.1; chromosome 24:OV656779.1; chromosome 25:OV656780.1; chromosome 26:OV656781.1; chromosome 27:OV656782.1; chromosome 28:OV656783.1; chromosome 29:OV656784.1; chromosome 30:OV656785.1; chromosome Z:OV656755.1; mitochondrion MT:OV656786.1,CAKMJJ01,35,0,2022-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/399/505/GCA_927399505.1_ilLupTest1.1,,0,,2022-01-21T00:00:00Z,0,0,0,0
69811,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Leuciscus,Leuciscus idus,Fishes,DD_20210917,SAMN22028852,PRJNA768343,GCA_021554675.1, Chromosome,1104.05,38.7569,chromosome 1:CM038621.1; chromosome 2:CM038622.1; chromosome 3:CM038623.1; chromosome 4:CM038624.1; chromosome 5:CM038625.1; chromosome 6:CM038626.1; chromosome 7:CM038627.1; chromosome 8:CM038628.1; chromosome 9:CM038629.1; chromosome 10:CM038630.1; chromosome 11:CM038631.1; chromosome 12:CM038632.1; chromosome 13:CM038633.1; chromosome 14:CM038634.1; chromosome 15:CM038635.1; chromosome 16:CM038636.1; chromosome 17:CM038637.1; chromosome 18:CM038638.1; chromosome 19:CM038639.1; chromosome 20:CM038640.1; chromosome 21:CM038641.1; chromosome 22:CM038642.1; chromosome 23:CM038643.1; chromosome 24:CM038644.1; chromosome 25:CM038645.1; mitochondrion MT:CM038646.1,JAJAVR01,72,0,2022-01-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/554/675/GCA_021554675.1_fLeuIdu1.pri.20210917,,0,,2022-01-23T00:00:00Z,0,0,0,0
596942,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Sarcophagidae,Sarcophaga,Sarcophaga caerulescens,Insects,,SAMEA7746589,PRJEB50004,GCA_927399465.1, Chromosome,597.324,33.1003,chromosome 1:OV656872.1; chromosome 2:OV656873.1; chromosome 3:OV656866.1; chromosome 4:OV656867.1; chromosome 5:OV656868.1; chromosome X:OV656869.1; chromosome Y:OV656870.1; mitochondrion MT:OV656871.1,CAKMJM01,139,0,2022-01-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/399/465/GCA_927399465.1_idSarCaer1.1,,0,,2022-01-21T00:00:00Z,0,0,0,0
226149,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Syrphidae,Volucella,Volucella inflata,Insects,,SAMEA7701275,PRJEB50444,GCA_928272305.1, Chromosome,753.48,38.7748,chromosome 1:OV743716.1; chromosome 2:OV743717.1; chromosome 3:OV743718.1; chromosome 4:OV743719.1; chromosome 5:OV743720.1; chromosome X:OV743721.1; mitochondrion MT:OV743722.1,CAKMRS01,14,0,2022-01-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/272/305/GCA_928272305.1_idVolInfl1.1,,0,,2022-01-28T00:00:00Z,0,0,0,0
1594226,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Crambidae,Agriphila,Agriphila tristella,Insects,,SAMEA8603174,PRJEB50442,GCA_928269145.1, Chromosome,801.776,36.8001,chromosome 1:OV743429.1; chromosome 2:OV743431.1; chromosome 3:OV743432.1; chromosome 4:OV743433.1; chromosome 5:OV743434.1; chromosome 6:OV743435.1; chromosome 7:OV743436.1; chromosome 8:OV743437.1; chromosome 9:OV743438.1; chromosome 10:OV743439.1; chromosome 11:OV743440.1; chromosome 12:OV743441.1; chromosome 13:OV743442.1; chromosome 14:OV743443.1; chromosome 15:OV743444.1; chromosome 16:OV743445.1; chromosome 17:OV743446.1; chromosome 18:OV743447.1; chromosome 19:OV743448.1; chromosome 20:OV743449.1; chromosome 21:OV743450.1; chromosome 22:OV743451.1; chromosome Z:OV743430.1; mitochondrion MT:OV743452.1,CAKMRQ01,63,0,2022-01-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/269/145/GCA_928269145.1_ilAgrTris1.1,,0,,2022-01-28T00:00:00Z,0,0,0,0
327003,Eukaryota,Metazoa,Chordata,Actinopteri,Characiformes,Anostomidae,Megaleporinus,Megaleporinus macrocephalus,Fishes,Mm1,SAMN19656772,PRJNA736712,GCA_021613375.1, Chromosome,1282.03,40.076,chromosome 1:CM038702.1; chromosome 2:CM038703.1; chromosome 3:CM038704.1; chromosome 4:CM038705.1; chromosome 5:CM038706.1; chromosome 6:CM038707.1; chromosome 7:CM038708.1; chromosome 8:CM038709.1; chromosome 9:CM038710.1; chromosome 10:CM038711.1; chromosome 11:CM038712.1; chromosome 12:CM038713.1; chromosome 13:CM038714.1; chromosome 14:CM038715.1; chromosome 15:CM038716.1; chromosome 16:CM038717.1; chromosome 17:CM038718.1; chromosome 18:CM038719.1; chromosome 19:CM038720.1; chromosome 20:CM038721.1; chromosome 21:CM038722.1; chromosome 22:CM038723.1; chromosome 23:CM038724.1; chromosome 24:CM038725.1; chromosome 25:CM038726.1; chromosome 26:CM038727.1; chromosome 27:CM038728.1; mitochondrion MT:CM038758.1,JAJQXZ01,101,0,2022-01-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/613/375/GCA_021613375.1_ASM2161337v1,,0,,2022-01-31T00:00:00Z,0,0,0,0
111917,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata megera,Insects,,SAMEA7523153,PRJEB50440,GCA_928268935.1, Chromosome,488.458,37.0923,chromosome 1:OV743308.1; chromosome 2:OV743309.1; chromosome 3:OV743310.1; chromosome 4:OV743311.1; chromosome 5:OV743312.1; chromosome 6:OV743313.1; chromosome 7:OV743314.1; chromosome 8:OV743315.1; chromosome 9:OV743316.1; chromosome 10:OV743317.1; chromosome 11:OV743318.1; chromosome 12:OV743319.1; chromosome 13:OV743320.1; chromosome 14:OV743321.1; chromosome 15:OV743322.1; chromosome 16:OV743323.1; chromosome 17:OV743324.1; chromosome 18:OV743325.1; chromosome 19:OV743326.1; chromosome 20:OV743327.1; chromosome 21:OV743328.1; chromosome 22:OV743329.1; chromosome 23:OV743330.1; chromosome 24:OV743331.1; chromosome 25:OV743332.1; chromosome 26:OV743333.1; chromosome 27:OV743334.1; chromosome 28:OV743335.1; chromosome W:OV743336.1; chromosome Z:OV743307.1; mitochondrion MT:OV743337.1,CAKMRP01,44,0,2022-01-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/268/935/GCA_928268935.1_ilLasMege1.1,,0,,2022-01-28T00:00:00Z,0,0,0,0
441943,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Diprionidae,Neodiprion,Neodiprion virginiana,Insects,iyNeoVirg1,SAMN23497075,PRJNA806932,GCA_021901495.1, Chromosome,262.971,39.9268,chromosome 1:NC_060877.1/CM038778.1; chromosome 2:NC_060878.1/CM038779.1; chromosome 3:NC_060879.1/CM038780.1; chromosome 4:NC_060880.1/CM038781.1; chromosome 5:NC_060881.1/CM038782.1; chromosome 6:NC_060882.1/CM038783.1; chromosome 7:NC_060883.1/CM038784.1,JAJNQL01,47,27752,2022-02-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/901/495/GCA_021901495.1_iyNeoVirg1.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/901/495/GCF_021901495.1_iyNeoVirg1.1,13903,Pinus virginiana,2022-02-03T00:00:00Z,2890,17,371,196
2546036,Eukaryota,Metazoa,Chordata,Actinopteri,Lampriformes,Lampridae,Lampris,Lampris incognitus,Fishes,XW_2021,SAMN18201889,PRJNA707334,GCA_022059245.1, Chromosome,1367.43,45.2108,linkage group LG01:CM039097.1; linkage group LG02:CM039098.1; linkage group LG03:CM039099.1; linkage group LG04:CM039100.1; linkage group LG05:CM039101.1; linkage group LG06:CM039102.1; linkage group LG07:CM039103.1; linkage group LG08:CM039104.1; linkage group LG09:CM039105.1; linkage group LG10:CM039106.1; linkage group LG11:CM039107.1; linkage group LG12:CM039108.1; linkage group LG13:CM039109.1; linkage group LG14:CM039110.1; linkage group LG15:CM039111.1; linkage group LG16:CM039112.1; linkage group LG17:CM039113.1; linkage group LG18:CM039114.1; linkage group LG19:CM039115.1; linkage group LG20:CM039116.1; linkage group LG21:CM039117.1; linkage group LG22:CM039118.1,JAHCSC01,808,0,2022-02-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/059/245/GCA_022059245.1_ASM2205924v1,,0,,2022-02-10T00:00:00Z,0,0,0,0
91518,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Microstegium,Microstegium vimineum,Land Plants,,SAMN22091215,PRJNA769079,GCA_022036555.1, Chromosome,1118.67,45.0111,chromosome 1:CM039119.1; chromosome 2:CM039120.1; chromosome 3:CM039121.1; chromosome 4:CM039122.1; chromosome 5:CM039123.1; chromosome 6:CM039124.1; chromosome 7:CM039125.1; chromosome 8:CM039126.1; chromosome 9:CM039127.1; chromosome 10:CM039128.1; chromosome 11:CM039129.1; chromosome 12:CM039130.1; chromosome 13:CM039131.1; chromosome 14:CM039132.1; chromosome 15:CM039133.1; chromosome 16:CM039134.1; chromosome 17:CM039135.1; chromosome 18:CM039136.1; chromosome 19:CM039137.1; chromosome 20:CM039138.1; chromosome 21:CM039139.1; chromosome 22:CM039140.1; chromosome 23:CM039141.1,JAJDON01,460,0,2022-02-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/036/555/GCA_022036555.1_ASM2203655v1,,0,,2022-02-10T00:00:00Z,0,0,0,0
128215,Eukaryota,Viridiplantae,Streptophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum magellanicum,Land Plants,Gp0060578,SAMN05660751,PRJNA242127,GCA_021904315.1, Chromosome,439.011,36.2849,linkage group LG01:CM038907.1; linkage group LG02:CM038908.1; linkage group LG03:CM038909.1; linkage group LG04:CM038910.1; linkage group LG05:CM038911.1; linkage group LG06:CM038912.1; linkage group LG07:CM038913.1; linkage group LG08:CM038914.1; linkage group LG09:CM038915.1; linkage group LG10:CM038916.1; linkage group LG11:CM038917.1; linkage group LG12:CM038918.1; linkage group LG13:CM038919.1; linkage group LG14:CM038920.1; linkage group LG15:CM038921.1; linkage group LG16:CM038922.1; linkage group LG17:CM038923.1; linkage group LG18:CM038924.1; linkage group LG19:CM038925.1; linkage group LG20:CM038926.1,JAKJHR01,58,46801,2022-01-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/904/315/GCA_021904315.1_S.magellanicum_v1.1,,25227,,2022-02-08T00:00:00Z,0,0,0,0
57926,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla anserina,Land Plants,,SAMEA7522052,PRJEB51709,GCA_933775445.1, Chromosome,237.424,38.0301,chromosome 1:OW176981.1; chromosome 2:OW176982.1; chromosome 3:OW176983.1; chromosome 4:OW176984.1; chromosome 5:OW176985.1; chromosome 6:OW176986.1; chromosome 7:OW176987.1; mitochondrion MT:OW176988.1; chloroplast Pltd:OW176989.1,CAKOGO01,149,0,2022-03-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/933/775/445/GCA_933775445.1_drPotAnse1.1,,0,,2022-03-27T00:00:00Z,0,0,0,0
